id,sex,income
s2380,Male,<=50K
s2381,Female,>50K
s2382,Female,>50K
s2383,Male,<=50K
s2384,Male,<=50K
s2385,Male,<=50K
s2386,Male,<=50K
s2387,Female,<=50K
s2388,Male,<=50K
s2389,Female,<=50K
s2390,Female,<=50K
s2391,Male,<=50K
s2392,Female,<=50K
s2393,Female,<=50K
s2394,Male,<=50K
s2395,Female,<=50K
s2396,Male,<=50K
s2397,Male,>50K
s2398,Male,<=50K
s2399,Male,<=50K
s2400,Female,<=50K
s2401,Male,<=50K
s2402,Male,<=50K
s2403,Female,<=50K
s2404,Female,<=50K
s2405,Male,<=50K
s2406,Female,>50K
s2407,Female,<=50K
s2408,Male,>50K
s2409,Male,<=50K
s2410,Female,>50K
s2411,Female,<=50K
s2412,Male,<=50K
s2413,Female,<=50K
s2414,Male,>50K
s2415,Male,<=50K
s2416,Female,>50K
s2417,Male,<=50K
s2418,Male,<=50K
s2419,Female,<=50K
s2420,Male,<=50K
s2421,Male,<=50K
s2422,Male,<=50K
s2423,Male,<=50K
s2424,Male,>50K
s2425,Female,>50K
s2426,Male,<=50K
s2427,Male,<=50K
s2428,Female,<=50K
s2429,Male,<=50K
s2430,Female,>50K
s2431,Female,>50K
s2432,Male,<=50K
s2433,Male,>50K
s2434,Female,<=50K
s2435,Male,>50K
s2436,Male,<=50K
s2437,Female,<=50K
s2438,Male,<=50K
s2439,Female,<=50K
s2440,Male,<=50K
s2441,Male,<=50K
s2442,Male,<=50K
s2443,Female,<=50K
s2444,Male,<=50K
s2445,Female,>50K
s2446,Male,<=50K
s2447,Male,<=50K
s2448,Female,<=50K
s2449,Female,<=50K
s2450,Male,<=50K
s2451,Female,>50K
s2452,Female,<=50K
s2453,Male,<=50K
s2454,Male,<=50K
s2455,Male,>50K
s2456,Female,<=50K
s2457,Female,<=50K
s2458,Female,>50K
s2459,Male,<=50K
s2460,Male,>50K
s2461,Female,<=50K
s2462,Female,<=50K
s2463,Male,>50K
s2464,Male,<=50K
s2465,Female,>50K
s2466,Male,<=50K
s2467,Female,<=50K
s2468,Female,<=50K
s2469,Female,<=50K
s2470,Male,<=50K
s2471,Female,>50K
s2472,Male,<=50K
s2473,Female,<=50K
s2474,Female,<=50K
s2475,Male,>50K
s2476,Male,<=50K
s2477,Male,<=50K
s2478,Male,<=50K
s2479,Female,<=50K
s2480,Male,>50K
s2481,Female,<=50K
s2482,Male,>50K
s2483,Male,<=50K
s2484,Male,<=50K
s2485,Male,>50K
s2486,Male,<=50K
s2487,Male,<=50K
s2488,Male,>50K
s2489,Female,<=50K
s2490,Female,<=50K
s2491,Male,<=50K
s2492,Male,<=50K
s2493,Male,<=50K
s2494,Female,>50K
s2495,Male,<=50K
s2496,Female,<=50K
s2497,Female,<=50K
s2498,Male,>50K
s2499,Male,>50K
s2500,Female,<=50K
s2501,Female,<=50K
s2502,Female,>50K
s2503,Male,<=50K
s2504,Female,<=50K
s2505,Female,<=50K
s2506,Male,<=50K
s2507,Male,<=50K
s2508,Male,>50K
s2509,Male,>50K
s2510,Male,>50K
s2511,Male,<=50K
s2512,Female,<=50K
s2513,Male,<=50K
s2514,Male,>50K
s2515,Male,<=50K
s2516,Female,<=50K
s2517,Male,<=50K
s2518,Male,<=50K
s2519,Female,<=50K
s2520,Female,<=50K
s2521,Female,<=50K
s2522,Female,<=50K
s2523,Male,>50K
s2524,Female,<=50K
s2525,Female,<=50K
s2526,Male,<=50K
s2527,Male,<=50K
s2528,Female,>50K
s2529,Male,<=50K
s2530,Female,>50K
s2531,Male,>50K
s2532,Male,<=50K
s2533,Female,<=50K
s2534,Female,>50K
s2535,Female,<=50K
s2536,Female,<=50K
s2537,Male,<=50K
s2538,Male,<=50K
s2539,Male,<=50K
s2540,Female,<=50K
s2541,Female,<=50K
s2542,Female,>50K
s2543,Female,<=50K
s2544,Male,<=50K
s2545,Female,<=50K
s2546,Male,>50K
s2547,Male,>50K
s2548,Male,<=50K
s2549,Female,<=50K
s2550,Female,<=50K
s2551,Male,<=50K
s2552,Male,<=50K
s2553,Male,<=50K
s2554,Male,>50K
s2555,Male,<=50K
s2556,Female,<=50K
s2557,Male,<=50K
s2558,Female,<=50K
s2559,Female,<=50K
s2560,Female,>50K
s2561,Male,<=50K
s2562,Female,<=50K
s2563,Male,<=50K
s2564,Female,<=50K
s2565,Male,<=50K
s2566,Male,<=50K
s2567,Male,<=50K
s2568,Male,>50K
s2569,Male,<=50K
s2570,Male,>50K
s2571,Male,<=50K
s2572,Male,>50K
s2573,Female,<=50K
s2574,Male,<=50K
s2575,Female,<=50K
s2576,Male,<=50K
s2577,Male,<=50K
s2578,Male,<=50K
s2579,Male,<=50K
s2580,Male,<=50K
s2581,Female,<=50K
s2582,Female,<=50K
s2583,Male,<=50K
s2584,Male,>50K
s2585,Female,<=50K
s2586,Female,>50K
s2587,Male,>50K
s2588,Male,<=50K
s2589,Male,<=50K
s2590,Female,<=50K
s2591,Male,<=50K
s2592,Male,<=50K
s2593,Male,>50K
s2594,Female,<=50K
s2595,Female,<=50K
s2596,Female,<=50K
s2597,Male,<=50K
s2598,Female,<=50K
s2599,Male,<=50K
s2600,Male,>50K
s2601,Male,<=50K
s2602,Male,<=50K
s2603,Male,<=50K
s2604,Female,<=50K
s2605,Female,<=50K
s2606,Female,<=50K
s2607,Male,<=50K
s2608,Female,<=50K
s2609,Male,<=50K
s2610,Male,<=50K
s2611,Male,<=50K
s2612,Female,<=50K
s2613,Female,<=50K
s2614,Male,<=50K
s2615,Male,<=50K
s2616,Female,<=50K
s2617,Male,<=50K
s2618,Female,<=50K
s2619,Female,>50K
s2620,Female,<=50K
s2621,Female,<=50K
s2622,Female,<=50K
s2623,Female,>50K
s2624,Female,<=50K
s2625,Male,<=50K
s2626,Female,<=50K
s2627,Female,>50K
s2628,Female,<=50K
s2629,Male,<=50K
s2630,Female,>50K
s2631,Male,<=50K
s2632,Male,>50K
s2633,Female,>50K
s2634,Male,>50K
s2635,Male,<=50K
s2636,Female,>50K
s2637,Male,<=50K
s2638,Male,<=50K
s2639,Male,<=50K
s2640,Female,<=50K
s2641,Female,<=50K
s2642,Female,<=50K
s2643,Male,<=50K
s2644,Male,<=50K
s2645,Female,>50K
s2646,Male,<=50K
s2647,Male,<=50K
s2648,Female,<=50K
s2649,Male,<=50K
s2650,Female,>50K
s2651,Male,>50K
s2652,Male,<=50K
s2653,Female,<=50K
s2654,Male,<=50K
s2655,Female,<=50K
s2656,Female,<=50K
s2657,Female,<=50K
s2658,Female,<=50K
s2659,Male,<=50K
s2660,Male,<=50K
s2661,Female,>50K
s2662,Male,<=50K
s2663,Female,<=50K
s2664,Female,<=50K
s2665,Male,>50K
s2666,Female,<=50K
s2667,Male,<=50K
s2668,Female,<=50K
s2669,Female,>50K
s2670,Female,<=50K
s2671,Female,<=50K
s2672,Female,<=50K
s2673,Male,>50K
s2674,Male,<=50K
s2675,Male,>50K
s2676,Male,<=50K
s2677,Male,<=50K
s2678,Male,<=50K
s2679,Male,<=50K
s2680,Female,<=50K
s2681,Male,<=50K
s2682,Male,<=50K
s2683,Female,<=50K
s2684,Female,<=50K
s2685,Male,<=50K
s2686,Male,<=50K
s2687,Female,<=50K
s2688,Female,<=50K
s2689,Male,<=50K
s2690,Male,<=50K
s2691,Female,<=50K
s2692,Male,>50K
s2693,Female,<=50K
s2694,Female,>50K
s2695,Female,<=50K
s2696,Male,<=50K
s2697,Female,<=50K
s2698,Male,>50K
s2699,Female,<=50K
s2700,Female,<=50K
s2701,Female,>50K
s2702,Male,>50K
s2703,Male,<=50K
s2704,Female,<=50K
s2705,Female,<=50K
s2706,Female,<=50K
s2707,Female,<=50K
s2708,Male,<=50K
s2709,Male,>50K
s2710,Female,>50K
s2711,Female,<=50K
s2712,Female,>50K
s2713,Female,<=50K
s2714,Male,>50K
s2715,Male,<=50K
s2716,Male,>50K
s2717,Male,<=50K
s2718,Female,>50K
s2719,Female,<=50K
s2720,Male,<=50K
s2721,Male,>50K
s2722,Female,>50K
s2723,Male,<=50K
s2724,Male,>50K
s2725,Female,<=50K
s2726,Female,<=50K
s2727,Male,<=50K
s2728,Female,<=50K
s2729,Male,<=50K
s2730,Female,>50K
s2731,Male,<=50K
s2732,Male,>50K
s2733,Male,<=50K
s2734,Male,>50K
s2735,Female,<=50K
s2736,Male,<=50K
s2737,Male,<=50K
s2738,Female,<=50K
s2739,Female,>50K
s2740,Male,<=50K
s2741,Male,<=50K
s2742,Female,<=50K
s2743,Female,<=50K
s2744,Female,<=50K
s2745,Female,<=50K
s2746,Female,<=50K
s2747,Female,<=50K
s2748,Male,<=50K
s2749,Male,<=50K
s2750,Female,<=50K
s2751,Female,<=50K
s2752,Female,>50K
s2753,Male,<=50K
s2754,Female,<=50K
s2755,Female,<=50K
s2756,Male,>50K
s2757,Male,>50K
s2758,Male,<=50K
s2759,Female,<=50K
s2760,Female,<=50K
s2761,Female,<=50K
s2762,Male,>50K
s2763,Male,<=50K
s2764,Male,>50K
s2765,Female,<=50K
s2766,Female,<=50K
s2767,Female,>50K
s2768,Male,<=50K
s2769,Male,>50K
s2770,Male,<=50K
s2771,Male,<=50K
s2772,Female,>50K
s2773,Female,<=50K
s2774,Male,<=50K
s2775,Male,<=50K
s2776,Male,>50K
s2777,Male,>50K
s2778,Male,<=50K
s2779,Male,<=50K
s2780,Female,<=50K
s2781,Male,<=50K
s2782,Male,<=50K
s2783,Female,<=50K
s2784,Female,<=50K
s2785,Female,<=50K
s2786,Male,<=50K
s2787,Male,<=50K
s2788,Male,<=50K
s2789,Female,>50K
s2790,Male,<=50K
s2791,Female,>50K
s2792,Male,<=50K
s2793,Male,<=50K
s2794,Female,<=50K
s2795,Female,<=50K
s2796,Male,>50K
s2797,Male,<=50K
s2798,Female,<=50K
s2799,Male,<=50K
s2800,Male,<=50K
s2801,Female,<=50K
s2802,Female,<=50K
s2803,Male,>50K
s2804,Female,<=50K
s2805,Female,<=50K
s2806,Male,<=50K
s2807,Male,>50K
s2808,Female,<=50K
s2809,Male,>50K
s2810,Male,<=50K
s2811,Female,<=50K
s2812,Male,<=50K
s2813,Male,>50K
s2814,Female,>50K
s2815,Male,<=50K
s2816,Male,>50K
s2817,Female,>50K
s2818,Male,<=50K
s2819,Female,<=50K
s2820,Female,<=50K
s2821,Female,>50K
s2822,Male,<=50K
s2823,Male,<=50K
s2824,Male,<=50K
s2825,Female,<=50K
s2826,Female,<=50K
s2827,Female,<=50K
s2828,Male,>50K
s2829,Male,>50K
s2830,Female,<=50K
s2831,Male,<=50K
s2832,Male,<=50K
s2833,Male,<=50K
s2834,Male,<=50K
s2835,Male,>50K
s2836,Female,<=50K
s2837,Female,>50K
s2838,Female,<=50K
s2839,Male,<=50K
s2840,Female,<=50K
s2841,Female,>50K
s2842,Female,<=50K
s2843,Male,>50K
s2844,Female,>50K
s2845,Female,<=50K
s2846,Male,>50K
s2847,Female,<=50K
s2848,Male,>50K
s2849,Female,<=50K
s2850,Female,<=50K
s2851,Female,<=50K
s2852,Male,>50K
s2853,Male,<=50K
s2854,Female,<=50K
s2855,Male,<=50K
s2856,Male,>50K
s2857,Female,<=50K
s2858,Female,<=50K
s2859,Male,<=50K
s2860,Female,<=50K
s2861,Female,<=50K
s2862,Female,<=50K
s2863,Male,<=50K
s2864,Male,<=50K
s2865,Female,<=50K
s2866,Female,<=50K
s2867,Female,>50K
s2868,Female,<=50K
s2869,Male,<=50K
s2870,Male,>50K
s2871,Female,<=50K
s2872,Male,>50K
s2873,Male,<=50K
s2874,Female,<=50K
s2875,Female,<=50K
s2876,Male,<=50K
s2877,Female,<=50K
s2878,Male,<=50K
s2879,Female,<=50K
s2880,Female,>50K
s2881,Female,<=50K
s2882,Male,<=50K
s2883,Female,<=50K
s2884,Female,<=50K
s2885,Male,<=50K
s2886,Female,>50K
s2887,Female,<=50K
s2888,Male,<=50K
s2889,Male,>50K
s2890,Female,<=50K
s2891,Male,<=50K
s2892,Male,<=50K
s2893,Female,>50K
s2894,Male,<=50K
s2895,Female,<=50K
s2896,Male,>50K
s2897,Male,<=50K
s2898,Male,>50K
s2899,Male,<=50K
s2900,Female,<=50K
s2901,Female,>50K
s2902,Male,<=50K
s2903,Male,<=50K
s2904,Female,<=50K
s2905,Female,<=50K
s2906,Female,>50K
s2907,Male,<=50K
s2908,Male,<=50K
s2909,Male,>50K
s2910,Male,<=50K
s2911,Male,>50K
s2912,Female,<=50K
s2913,Female,<=50K
s2914,Male,<=50K
s2915,Male,>50K
s2916,Female,<=50K
s2917,Female,<=50K
s2918,Female,>50K
s2919,Female,>50K
s2920,Male,>50K
s2921,Female,<=50K
s2922,Male,<=50K
s2923,Male,<=50K
s2924,Female,>50K
s2925,Female,<=50K
s2926,Male,<=50K
s2927,Male,>50K
s2928,Male,>50K
s2929,Male,<=50K
s2930,Male,<=50K
s2931,Female,<=50K
s2932,Female,>50K
s2933,Male,<=50K
s2934,Male,>50K
s2935,Female,<=50K
s2936,Male,<=50K
s2937,Female,<=50K
s2938,Female,<=50K
s2939,Female,>50K
s2940,Male,<=50K
s2941,Male,<=50K
s2942,Female,>50K
s2943,Male,<=50K
s2944,Male,<=50K
s2945,Female,>50K
s2946,Male,<=50K
s2947,Female,>50K
s2948,Female,<=50K
s2949,Female,<=50K
s2950,Female,<=50K
s2951,Male,<=50K
s2952,Male,<=50K
s2953,Male,>50K
s2954,Male,<=50K
s2955,Female,<=50K
s2956,Female,<=50K
s2957,Male,<=50K
s2958,Male,<=50K
s2959,Male,<=50K
s2960,Female,<=50K
s2961,Female,<=50K
s2962,Female,<=50K
s2963,Male,>50K
s2964,Female,>50K
s2965,Male,<=50K
s2966,Female,<=50K
s2967,Female,>50K
s2968,Female,<=50K
s2969,Female,<=50K
s2970,Male,<=50K
s2971,Female,<=50K
s2972,Female,>50K
s2973,Female,<=50K
s2974,Female,<=50K
s2975,Male,<=50K
s2976,Male,>50K
s2977,Male,>50K
s2978,Male,>50K
s2979,Male,<=50K
s2980,Female,<=50K
s2981,Male,<=50K
s2982,Male,<=50K
s2983,Male,<=50K
s2984,Male,>50K
s2985,Male,<=50K
s2986,Male,<=50K
s2987,Female,>50K
s2988,Female,>50K
s2989,Male,>50K
s2990,Female,>50K
s2991,Male,>50K
s2992,Female,<=50K
s2993,Male,<=50K
s2994,Female,<=50K
s2995,Female,>50K
s2996,Male,<=50K
s2997,Male,>50K
s2998,Male,>50K
s2999,Female,>50K
s3000,Female,<=50K
s3001,Male,<=50K
s3002,Male,<=50K
s3003,Female,<=50K
s3004,Female,<=50K
s3005,Female,>50K
s3006,Female,<=50K
s3007,Male,>50K
s3008,Female,<=50K
s3009,Female,<=50K
s3010,Female,<=50K
s3011,Male,<=50K
s3012,Female,<=50K
s3013,Female,<=50K
s3014,Female,<=50K
s3015,Female,>50K
s3016,Male,<=50K
s3017,Female,<=50K
s3018,Male,<=50K
s3019,Female,>50K
s3020,Male,<=50K
s3021,Female,>50K
s3022,Male,<=50K
s3023,Male,>50K
s3024,Female,<=50K
s3025,Male,<=50K
s3026,Female,>50K
s3027,Male,<=50K
s3028,Female,<=50K
s3029,Female,<=50K
s3030,Male,<=50K
s3031,Female,<=50K
s3032,Female,<=50K
s3033,Male,<=50K
s3034,Male,<=50K
s3035,Male,<=50K
s3036,Female,<=50K
s3037,Male,<=50K
s3038,Female,<=50K
s3039,Male,<=50K
s3040,Female,<=50K
s3041,Female,<=50K
s3042,Male,>50K
s3043,Female,>50K
s3044,Female,<=50K
s3045,Male,>50K
s3046,Male,<=50K
s3047,Male,<=50K
s3048,Female,<=50K
s3049,Male,<=50K
s3050,Male,<=50K
s3051,Female,>50K
s3052,Female,<=50K
s3053,Male,<=50K
s3054,Male,<=50K
s3055,Female,>50K
s3056,Female,<=50K
s3057,Male,>50K
s3058,Female,>50K
s3059,Male,<=50K
s3060,Female,<=50K
s3061,Female,>50K
s3062,Male,>50K
s3063,Female,<=50K
s3064,Female,<=50K
s3065,Female,<=50K
s3066,Male,>50K
s3067,Female,<=50K
s3068,Male,<=50K
s3069,Female,<=50K
s3070,Male,<=50K
s3071,Male,<=50K
s3072,Female,<=50K
s3073,Female,>50K
s3074,Male,<=50K
s3075,Female,<=50K
s3076,Female,>50K
s3077,Male,>50K
s3078,Female,>50K
s3079,Male,<=50K
s3080,Female,<=50K
s3081,Male,>50K
s3082,Male,<=50K
s3083,Female,<=50K
s3084,Female,>50K
s3085,Male,<=50K
s3086,Female,<=50K
s3087,Male,<=50K
s3088,Male,<=50K
s3089,Male,<=50K
s3090,Male,>50K
s3091,Male,<=50K
s3092,Male,>50K
s3093,Female,<=50K
s3094,Female,<=50K
s3095,Female,<=50K
s3096,Male,<=50K
s3097,Male,<=50K
s3098,Female,>50K
s3099,Female,<=50K
s3100,Male,<=50K
s3101,Male,<=50K
s3102,Female,>50K
s3103,Male,<=50K
s3104,Male,>50K
s3105,Male,<=50K
s3106,Female,<=50K
s3107,Female,>50K
s3108,Male,<=50K
s3109,Female,<=50K
s3110,Female,<=50K
s3111,Male,>50K
s3112,Male,<=50K
s3113,Female,<=50K
s3114,Male,>50K
s3115,Female,<=50K
s3116,Female,<=50K
s3117,Male,<=50K
s3118,Female,<=50K
s3119,Female,<=50K
s3120,Male,<=50K
s3121,Female,<=50K
s3122,Female,>50K
s3123,Female,>50K
s3124,Female,<=50K
s3125,Male,<=50K
s3126,Female,<=50K
s3127,Male,<=50K
s3128,Male,<=50K
s3129,Female,<=50K
s3130,Female,<=50K
s3131,Female,<=50K
s3132,Male,>50K
s3133,Male,>50K
s3134,Female,<=50K
s3135,Male,<=50K
s3136,Female,>50K
s3137,Female,>50K
s3138,Female,<=50K
s3139,Female,<=50K
s3140,Female,<=50K
s3141,Male,>50K
s3142,Male,>50K
s3143,Female,<=50K
s3144,Male,>50K
s3145,Male,>50K
s3146,Female,<=50K
s3147,Female,<=50K
s3148,Male,<=50K
s3149,Male,<=50K
s3150,Male,<=50K
s3151,Female,>50K
s3152,Male,<=50K
s3153,Female,>50K
s3154,Female,<=50K
s3155,Male,>50K
s3156,Female,<=50K
s3157,Female,<=50K
s3158,Male,<=50K
s3159,Male,<=50K
s3160,Male,<=50K
s3161,Male,<=50K
s3162,Female,>50K
s3163,Female,>50K
s3164,Female,<=50K
s3165,Male,>50K
s3166,Female,<=50K
s3167,Male,<=50K
s3168,Female,<=50K
s3169,Female,<=50K
s3170,Female,<=50K
s3171,Female,<=50K
s3172,Male,>50K
s3173,Male,<=50K
s3174,Male,<=50K
s3175,Male,>50K
s3176,Male,<=50K
s3177,Female,>50K
s3178,Female,<=50K
s3179,Male,<=50K
s3180,Male,<=50K
s3181,Male,<=50K
s3182,Female,<=50K
s3183,Female,<=50K
s3184,Female,<=50K
s3185,Female,<=50K
s3186,Male,<=50K
s3187,Female,>50K
s3188,Male,<=50K
s3189,Male,<=50K
s3190,Male,<=50K
s3191,Male,<=50K
s3192,Female,>50K
s3193,Female,<=50K
s3194,Male,<=50K
s3195,Female,>50K
s3196,Male,>50K
s3197,Female,<=50K
s3198,Male,>50K
s3199,Female,>50K
s3200,Male,>50K
s3201,Male,<=50K
s3202,Male,<=50K
s3203,Male,<=50K
s3204,Male,<=50K
s3205,Female,>50K
s3206,Male,<=50K
s3207,Female,<=50K
s3208,Male,>50K
s3209,Male,<=50K
s3210,Male,<=50K
s3211,Female,>50K
s3212,Male,<=50K
s3213,Male,<=50K
s3214,Female,<=50K
s3215,Male,<=50K
s3216,Female,>50K
s3217,Male,>50K
s3218,Male,<=50K
s3219,Male,<=50K
s3220,Female,<=50K
s3221,Male,<=50K
s3222,Female,<=50K
s3223,Male,<=50K
s3224,Male,>50K
s3225,Female,<=50K
s3226,Female,<=50K
s3227,Female,<=50K
s3228,Female,<=50K
s3229,Male,>50K
s3230,Male,<=50K
s3231,Male,<=50K
s3232,Male,<=50K
s3233,Male,<=50K
s3234,Female,<=50K
s3235,Male,<=50K
s3236,Female,<=50K
s3237,Male,<=50K
s3238,Female,<=50K
s3239,Male,<=50K
s3240,Male,<=50K
s3241,Female,<=50K
s3242,Male,<=50K
s3243,Female,<=50K
s3244,Female,<=50K
s3245,Female,>50K
s3246,Female,<=50K
s3247,Male,<=50K
s3248,Male,>50K
s3249,Female,<=50K
s3250,Female,<=50K
s3251,Female,<=50K
s3252,Female,>50K
s3253,Female,>50K
s3254,Female,<=50K
s3255,Female,<=50K
s3256,Male,<=50K
s3257,Female,<=50K
s3258,Female,<=50K
s3259,Female,<=50K
s3260,Female,>50K
s3261,Female,<=50K
s3262,Male,<=50K
s3263,Male,<=50K
s3264,Female,<=50K
s3265,Female,>50K
s3266,Female,<=50K
s3267,Female,>50K
s3268,Female,<=50K
s3269,Male,>50K
s3270,Female,<=50K
s3271,Male,<=50K
s3272,Female,<=50K
s3273,Female,<=50K
s3274,Male,<=50K
s3275,Female,<=50K
s3276,Male,<=50K
s3277,Male,<=50K
s3278,Male,<=50K
s3279,Female,<=50K
s3280,Male,<=50K
s3281,Male,<=50K
s3282,Female,<=50K
s3283,Female,<=50K
s3284,Female,<=50K
s3285,Male,<=50K
s3286,Male,<=50K
s3287,Male,>50K
s3288,Female,<=50K
s3289,Female,<=50K
s3290,Female,<=50K
s3291,Female,<=50K
s3292,Female,<=50K
s3293,Male,<=50K
s3294,Male,>50K
s3295,Male,<=50K
s3296,Male,<=50K
s3297,Female,<=50K
s3298,Female,<=50K
s3299,Female,<=50K
s3300,Male,<=50K
s3301,Male,>50K
s3302,Female,<=50K
s3303,Female,<=50K
s3304,Male,<=50K
s3305,Male,>50K
s3306,Female,<=50K
s3307,Female,<=50K
s3308,Male,>50K
s3309,Female,<=50K
s3310,Female,<=50K
s3311,Female,<=50K
s3312,Male,>50K
s3313,Male,<=50K
s3314,Male,>50K
s3315,Male,<=50K
s3316,Male,<=50K
s3317,Female,<=50K
s3318,Female,>50K
s3319,Female,<=50K
s3320,Male,<=50K
s3321,Male,<=50K
s3322,Male,<=50K
s3323,Female,<=50K
s3324,Female,>50K
s3325,Male,<=50K
s3326,Male,<=50K
s3327,Female,<=50K
s3328,Female,<=50K
s3329,Male,>50K
s3330,Female,<=50K
s3331,Female,<=50K
s3332,Male,>50K
s3333,Female,<=50K
s3334,Female,<=50K
s3335,Male,<=50K
s3336,Male,<=50K
s3337,Female,<=50K
s3338,Male,>50K
s3339,Male,<=50K
s3340,Female,<=50K
s3341,Male,<=50K
s3342,Female,>50K
s3343,Female,<=50K
s3344,Female,<=50K
s3345,Female,>50K
s3346,Male,<=50K
s3347,Female,<=50K
s3348,Female,<=50K
s3349,Female,<=50K
s3350,Female,<=50K
s3351,Female,<=50K
s3352,Female,<=50K
s3353,Female,>50K
s3354,Female,<=50K
s3355,Female,<=50K
s3356,Female,<=50K
s3357,Male,>50K
s3358,Female,<=50K
s3359,Female,>50K
s3360,Male,<=50K
s3361,Male,<=50K
s3362,Male,<=50K
s3363,Female,<=50K
s3364,Female,<=50K
s3365,Female,<=50K
s3366,Male,<=50K
s3367,Male,<=50K
s3368,Female,<=50K
s3369,Male,>50K
s3370,Male,<=50K
s3371,Male,<=50K
s3372,Male,<=50K
s3373,Male,<=50K
s3374,Male,<=50K
s3375,Male,<=50K
s3376,Female,>50K
s3377,Female,<=50K
s3378,Female,>50K
s3379,Male,<=50K
s3380,Female,<=50K
s3381,Male,>50K
s3382,Male,<=50K
s3383,Male,<=50K
s3384,Male,>50K
s3385,Female,<=50K
s3386,Female,<=50K
s3387,Male,<=50K
s3388,Female,>50K
s3389,Female,<=50K
s3390,Male,<=50K
s3391,Male,<=50K
s3392,Female,<=50K
s3393,Male,<=50K
s3394,Female,>50K
s3395,Female,<=50K
s3396,Female,<=50K
s3397,Male,<=50K
s3398,Female,<=50K
s3399,Female,<=50K
s3400,Female,<=50K
s3401,Male,<=50K
s3402,Female,<=50K
s3403,Male,>50K
s3404,Female,<=50K
s3405,Female,<=50K
s3406,Female,>50K
s3407,Male,>50K
s3408,Female,<=50K
s3409,Male,>50K
s3410,Female,>50K
s3411,Female,<=50K
s3412,Male,<=50K
s3413,Female,<=50K
s3414,Female,<=50K
s3415,Female,<=50K
s3416,Male,<=50K
s3417,Male,<=50K
s3418,Male,<=50K
s3419,Male,<=50K
s3420,Male,<=50K
s3421,Female,<=50K
s3422,Male,<=50K
s3423,Female,<=50K
s3424,Male,<=50K
s3425,Male,<=50K
s3426,Male,<=50K
s3427,Male,<=50K
s3428,Male,<=50K
s3429,Female,<=50K
s3430,Male,<=50K
s3431,Male,<=50K
s3432,Male,<=50K
s3433,Male,<=50K
s3434,Male,<=50K
s3435,Female,<=50K
s3436,Male,<=50K
s3437,Male,<=50K
s3438,Female,>50K
s3439,Female,<=50K
s3440,Male,<=50K
s3441,Male,<=50K
s3442,Male,<=50K
s3443,Female,>50K
s3444,Male,<=50K
s3445,Female,<=50K
s3446,Male,<=50K
s3447,Female,<=50K
s3448,Male,<=50K
s3449,Female,<=50K
s3450,Male,<=50K
s3451,Male,<=50K
s3452,Male,<=50K
s3453,Female,<=50K
s3454,Female,<=50K
s3455,Female,<=50K
s3456,Male,>50K
s3457,Female,<=50K
s3458,Female,<=50K
s3459,Female,<=50K
s3460,Female,<=50K
s3461,Male,<=50K
s3462,Male,<=50K
s3463,Male,<=50K
s3464,Female,<=50K
s3465,Male,<=50K
s3466,Male,>50K
s3467,Male,>50K
s3468,Female,<=50K
s3469,Male,>50K
s3470,Female,>50K
s3471,Female,<=50K
s3472,Male,<=50K
s3473,Female,<=50K
s3474,Male,<=50K
s3475,Female,>50K
s3476,Male,<=50K
s3477,Female,>50K
s3478,Male,>50K
s3479,Female,<=50K
s3480,Male,<=50K
s3481,Female,>50K
s3482,Male,>50K
s3483,Female,>50K
s3484,Male,>50K
s3485,Female,>50K
s3486,Male,<=50K
s3487,Male,<=50K
s3488,Female,<=50K
s3489,Male,<=50K
s3490,Male,<=50K
s3491,Female,<=50K
s3492,Female,>50K
s3493,Female,<=50K
s3494,Male,>50K
s3495,Male,>50K
s3496,Female,<=50K
s3497,Female,<=50K
s3498,Male,>50K
s3499,Male,<=50K
s3500,Female,>50K
s3501,Female,<=50K
s3502,Female,>50K
s3503,Male,<=50K
s3504,Female,<=50K
s3505,Female,<=50K
s3506,Male,<=50K
s3507,Female,<=50K
s3508,Male,<=50K
s3509,Female,<=50K
s3510,Male,<=50K
s3511,Male,<=50K
s3512,Male,<=50K
s3513,Male,>50K
s3514,Male,>50K
s3515,Male,<=50K
s3516,Female,<=50K
s3517,Female,<=50K
s3518,Female,>50K
s3519,Female,<=50K
s3520,Male,<=50K
s3521,Male,<=50K
s3522,Male,<=50K
s3523,Male,<=50K
s3524,Male,<=50K
s3525,Female,<=50K
s3526,Female,<=50K
s3527,Female,<=50K
s3528,Male,<=50K
s3529,Male,<=50K
s3530,Male,<=50K
s3531,Female,<=50K
s3532,Male,<=50K
s3533,Female,<=50K
s3534,Female,>50K
s3535,Female,<=50K
s3536,Male,<=50K
s3537,Male,<=50K
s3538,Female,<=50K
s3539,Male,<=50K
s3540,Male,>50K
s3541,Male,>50K
s3542,Female,<=50K
s3543,Female,<=50K
s3544,Male,>50K
s3545,Male,<=50K
s3546,Female,>50K
s3547,Female,<=50K
s3548,Male,<=50K
s3549,Female,>50K
s3550,Female,>50K
s3551,Male,>50K
s3552,Female,<=50K
s3553,Male,<=50K
s3554,Male,>50K
s3555,Male,<=50K
s3556,Female,<=50K
s3557,Male,>50K
s3558,Male,<=50K
s3559,Male,>50K
s3560,Female,>50K
s3561,Male,<=50K
s3562,Male,<=50K
s3563,Female,>50K
s3564,Female,>50K
s3565,Female,<=50K
s3566,Female,<=50K
s3567,Male,<=50K
s3568,Male,<=50K
s3569,Male,>50K
s3570,Female,<=50K
