id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
s5611,29,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,40
s5612,29,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,50
s5613,32,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,40
s5614,49,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,15
s5615,37,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,44
s5616,21,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Other-relative,Black,45
s5617,33,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,40
s5618,59,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,40
s5619,32,?,Assoc-acdm,Never-married,?,Own-child,White,40
s5620,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50
s5621,25,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,55
s5622,41,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,50
s5623,26,Private,Some-college,Never-married,Transport-moving,Own-child,Black,50
s5624,25,Private,HS-grad,Widowed,Sales,Unmarried,White,35
s5625,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40
s5626,38,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,40
s5627,21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,40
s5628,29,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,48
s5629,19,Private,Some-college,Never-married,Other-service,Other-relative,Black,32
s5630,26,Private,Bachelors,Never-married,Sales,Not-in-family,White,40
s5631,34,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,40
s5632,61,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,40
s5633,17,Private,11th,Never-married,Machine-op-inspct,Own-child,White,15
s5634,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,35
s5635,17,Private,10th,Never-married,Other-service,Own-child,White,10
s5636,19,Private,10th,Never-married,Farming-fishing,Own-child,White,32
s5637,45,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,40
s5638,27,Private,5th-6th,Married-civ-spouse,Craft-repair,Wife,White,35
s5639,77,Private,Some-college,Widowed,Sales,Not-in-family,White,3
s5640,33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40
s5641,50,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Black,40
s5642,17,Local-gov,12th,Never-married,Adm-clerical,Own-child,White,20
s5643,38,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s5644,21,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,20
s5645,43,Local-gov,11th,Widowed,Other-service,Unmarried,Black,29
s5646,66,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,30
s5647,36,Private,Some-college,Divorced,Other-service,Unmarried,Black,35
s5648,42,Private,HS-grad,Divorced,Other-service,Unmarried,Black,39
s5649,57,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,40
s5650,21,?,Some-college,Never-married,?,Own-child,White,40
s5651,22,Private,Bachelors,Never-married,Sales,Not-in-family,White,30
s5652,37,Private,HS-grad,Never-married,Other-service,Own-child,White,40
s5653,52,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,32
s5654,44,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,40
s5655,26,Private,HS-grad,Never-married,Sales,Not-in-family,White,45
s5656,29,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,48
s5657,43,Private,Some-college,Separated,Exec-managerial,Unmarried,Black,40
s5658,51,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,40
s5659,63,?,HS-grad,Widowed,?,Not-in-family,White,20
s5660,47,Self-emp-not-inc,Doctorate,Divorced,Prof-specialty,Not-in-family,White,20
s5661,25,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,42
s5662,50,Private,Some-college,Widowed,Other-service,Unmarried,White,40
s5663,40,Local-gov,Some-college,Divorced,Other-service,Unmarried,White,18
s5664,44,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,15
s5665,33,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,55
s5666,58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,60
s5667,27,Private,Some-college,Never-married,Adm-clerical,Own-child,White,40
s5668,48,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,40
s5669,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,40
s5670,47,?,10th,Widowed,?,Unmarried,White,12
s5671,53,Federal-gov,HS-grad,Divorced,Protective-serv,Not-in-family,Black,40
s5672,52,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Unmarried,White,20
s5673,32,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,55
s5674,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
s5675,62,Private,10th,Never-married,Other-service,Other-relative,White,15
s5676,40,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,40
s5677,26,?,Some-college,Never-married,?,Not-in-family,White,40
s5678,57,Private,Some-college,Married-civ-spouse,Sales,Husband,White,49
s5679,39,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,35
s5680,18,?,Some-college,Never-married,?,Own-child,White,35
s5681,40,Private,Bachelors,Married-spouse-absent,Exec-managerial,Unmarried,Black,40
s5682,47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40
s5683,55,?,HS-grad,Widowed,?,Unmarried,Black,20
s5684,55,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,White,50
s5685,40,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Own-child,White,28
s5686,22,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,32
s5687,32,Private,Bachelors,Divorced,Sales,Not-in-family,White,40
s5688,38,Private,HS-grad,Divorced,Sales,Unmarried,White,30
s5689,44,Local-gov,Some-college,Married-civ-spouse,Tech-support,Wife,White,45
s5690,20,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,50
s5691,26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,35
s5692,26,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,40
s5693,44,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Black,40
s5694,20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,46
s5695,74,Self-emp-not-inc,Assoc-voc,Widowed,Tech-support,Not-in-family,White,20
s5696,31,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,50
s5697,24,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s5698,29,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,40
s5699,21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40
s5700,33,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,60
s5701,48,Private,11th,Married-civ-spouse,Sales,Husband,White,40
s5702,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,40
s5703,33,?,HS-grad,Never-married,?,Unmarried,Black,40
s5704,25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,40
s5705,41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s5706,37,Private,Some-college,Married-civ-spouse,Sales,Wife,White,12
s5707,51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40
s5708,27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,30
s5709,19,Private,10th,Never-married,Other-service,Not-in-family,Other,40
s5710,32,Private,10th,Never-married,Craft-repair,Unmarried,Black,42
s5711,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
s5712,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,50
s5713,22,Private,Some-college,Married-civ-spouse,Transport-moving,Wife,White,39
s5714,36,Private,HS-grad,Divorced,Sales,Not-in-family,White,48
s5715,20,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,40
s5716,48,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,50
s5717,67,?,HS-grad,Married-civ-spouse,?,Wife,Asian-Pac-Islander,2
s5718,49,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,60
s5719,22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,25
s5720,24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,45
s5721,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,50
s5722,41,Private,12th,Married-civ-spouse,Sales,Husband,White,50
s5723,40,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,35
s5724,35,Private,10th,Married-civ-spouse,Other-service,Wife,White,4
s5725,56,Private,Some-college,Divorced,Sales,Not-in-family,White,50
s5726,26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,48
s5727,36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,40
s5728,33,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,14
s5729,63,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,30
s5730,47,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,34
s5731,52,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,23
s5732,23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,15
s5733,32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,40
s5734,50,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,47
s5735,54,Private,Some-college,Divorced,Exec-managerial,Unmarried,Black,40
s5736,47,Private,Some-college,Divorced,Other-service,Unmarried,White,40
s5737,36,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,40
s5738,17,Private,10th,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,40
s5739,43,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,35
s5740,42,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,40
s5741,49,Private,Some-college,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,45
s5742,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,20
s5743,48,Private,11th,Divorced,Adm-clerical,Not-in-family,White,65
s5744,49,Private,HS-grad,Divorced,Sales,Unmarried,White,42
s5745,67,?,9th,Married-civ-spouse,?,Husband,Asian-Pac-Islander,10
s5746,26,?,Some-college,Never-married,?,Other-relative,Asian-Pac-Islander,30
s5747,67,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,30
s5748,45,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,40
s5749,19,Private,11th,Never-married,Machine-op-inspct,Own-child,White,30
s5750,33,Local-gov,11th,Never-married,Other-service,Unmarried,Black,40
s5751,50,Private,Bachelors,Divorced,Sales,Not-in-family,White,50
s5752,43,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,Black,40
s5753,69,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Unmarried,White,30
s5754,37,Private,Masters,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,40
s5755,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40
s5756,22,Self-emp-inc,HS-grad,Never-married,Craft-repair,Own-child,White,40
s5757,27,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,40
s5758,30,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,40
s5759,30,?,Assoc-voc,Married-civ-spouse,?,Wife,Asian-Pac-Islander,15
s5760,51,Private,HS-grad,_RARE_,Sales,Other-relative,White,40
s5761,36,Local-gov,HS-grad,Separated,Protective-serv,Not-in-family,Black,40
s5762,46,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,40
s5763,59,Private,Some-college,Divorced,Tech-support,Not-in-family,White,40
s5764,32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,90
s5765,48,Private,11th,Divorced,Other-service,Unmarried,White,35
s5766,62,?,HS-grad,Married-civ-spouse,?,Husband,White,16
s5767,48,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,40
s5768,24,Private,10th,Married-civ-spouse,Adm-clerical,Wife,White,34
s5769,43,Local-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,52
s5770,44,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,40
s5771,32,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,Black,20
s5772,25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,50
s5773,62,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,40
s5774,36,?,Some-college,Married-civ-spouse,?,Wife,White,40
s5775,43,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,70
s5776,35,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40
s5777,35,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,60
s5778,29,Private,Bachelors,Never-married,Sales,Own-child,Black,40
s5779,60,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,40
s5780,21,Private,Some-college,Never-married,Farming-fishing,Own-child,White,35
s5781,21,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,44
s5782,59,?,Doctorate,Married-civ-spouse,?,Husband,White,8
s5783,50,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,65
s5784,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
s5785,23,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40
s5786,48,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,40
s5787,49,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,40
s5788,28,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,50
s5789,47,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,68
s5790,46,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,40
s5791,17,Private,Some-college,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,20
s5792,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,65
s5793,36,Federal-gov,Assoc-voc,Never-married,Adm-clerical,Unmarried,Black,40
s5794,66,Private,10th,Divorced,Adm-clerical,Unmarried,White,40
s5795,39,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,50
s5796,40,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,40
s5797,41,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,60
s5798,47,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s5799,26,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,35
s5800,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,55
s5801,44,Private,Bachelors,Divorced,Sales,Other-relative,White,40
s5802,40,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,50
s5803,19,Private,Some-college,Never-married,Sales,Own-child,White,25
s5804,43,Federal-gov,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,50
s5805,35,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,50
s5806,55,Private,12th,Married-civ-spouse,Sales,Husband,White,30
s5807,24,Self-emp-not-inc,Some-college,Never-married,Protective-serv,Own-child,White,60
s5808,25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,60
s5809,46,Private,5th-6th,Divorced,Other-service,Unmarried,White,40
s5810,27,Federal-gov,Prof-school,Never-married,Prof-specialty,Unmarried,Black,40
s5811,32,Private,Some-college,Divorced,Other-service,Unmarried,White,40
s5812,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
s5813,57,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,65
s5814,41,Private,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,White,50
s5815,26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,45
s5816,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,40
s5817,30,Private,Some-college,Divorced,Adm-clerical,Other-relative,Black,26
s5818,33,State-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,35
s5819,41,Federal-gov,Bachelors,Divorced,Tech-support,Not-in-family,White,40
s5820,58,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,40
s5821,59,Private,HS-grad,Widowed,Other-service,Unmarried,Black,22
s5822,52,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
s5823,30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,60
s5824,47,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,45
s5825,49,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,40
s5826,19,Private,11th,Never-married,Handlers-cleaners,Own-child,White,40
s5827,32,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,35
s5828,52,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,40
s5829,47,Self-emp-not-inc,12th,Widowed,Machine-op-inspct,Unmarried,White,15
s5830,51,Private,HS-grad,Divorced,Other-service,Other-relative,Black,20
s5831,53,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,45
s5832,34,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,50
s5833,20,Private,Some-college,Never-married,Sales,Own-child,White,20
s5834,58,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
s5835,32,Federal-gov,Some-college,Never-married,Exec-managerial,Not-in-family,White,40
s5836,50,Self-emp-inc,10th,Widowed,Transport-moving,Not-in-family,White,30
s5837,38,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s5838,18,Private,HS-grad,Never-married,Sales,Not-in-family,White,5
s5839,41,Private,HS-grad,Separated,Other-service,Not-in-family,White,35
s5840,71,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
s5841,41,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,50
s5842,37,Private,Masters,Never-married,Prof-specialty,Own-child,White,40
s5843,31,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s5844,51,Private,9th,Widowed,Machine-op-inspct,Unmarried,White,48
s5845,28,Private,Masters,Never-married,Adm-clerical,Not-in-family,White,40
s5846,48,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,40
s5847,26,Private,Masters,Never-married,Tech-support,Not-in-family,White,40
s5848,34,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
s5849,34,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,40
s5850,50,Self-emp-not-inc,10th,Never-married,Sales,Not-in-family,White,35
s5851,22,Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,45
s5852,31,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,45
s5853,42,Self-emp-not-inc,HS-grad,Divorced,Adm-clerical,Unmarried,White,37
s5854,34,Private,11th,Never-married,Machine-op-inspct,Other-relative,White,40
s5855,35,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,56
s5856,24,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,30
s5857,52,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,40
s5858,32,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,35
s5859,28,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,18
s5860,47,Private,HS-grad,Never-married,Other-service,Unmarried,White,40
s5861,51,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,50
s5862,36,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,40
s5863,26,Private,HS-grad,Never-married,Other-service,Unmarried,White,50
s5864,74,?,Some-college,Widowed,?,Not-in-family,White,40
s5865,63,?,HS-grad,Widowed,?,Not-in-family,White,40
s5866,23,?,HS-grad,Never-married,?,Own-child,Black,12
s5867,61,Local-gov,Masters,Never-married,Adm-clerical,Unmarried,White,10
s5868,32,Private,10th,Never-married,Other-service,Not-in-family,Black,40
s5869,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s5870,32,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,45
s5871,26,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,Black,40
s5872,28,Private,HS-grad,Never-married,Other-service,Not-in-family,White,30
s5873,23,Private,9th,Never-married,Adm-clerical,Unmarried,White,25
s5874,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,75
s5875,58,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,99
s5876,26,Private,HS-grad,Never-married,Sales,Not-in-family,White,40
s5877,51,Self-emp-not-inc,10th,Divorced,Adm-clerical,Not-in-family,White,36
s5878,37,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,54
s5879,22,Private,10th,Married-civ-spouse,Priv-house-serv,Other-relative,White,25
s5880,60,?,HS-grad,Widowed,?,Not-in-family,White,10
s5881,18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,25
s5882,18,Private,11th,Never-married,Farming-fishing,Own-child,White,45
s5883,21,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,20
s5884,55,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,26
s5885,58,Private,9th,Married-civ-spouse,Other-service,Husband,White,40
s5886,26,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,50
s5887,20,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,41
s5888,20,State-gov,Some-college,Never-married,Prof-specialty,Other-relative,White,20
s5889,22,Private,Preschool,Never-married,Other-service,Own-child,White,40
s5890,24,Private,Some-college,Married-spouse-absent,Adm-clerical,Own-child,Black,40
s5891,41,Private,HS-grad,Widowed,Other-service,Unmarried,White,40
s5892,47,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Black,40
s5893,30,Federal-gov,HS-grad,Separated,Prof-specialty,Not-in-family,White,40
s5894,47,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,40
s5895,26,Private,Some-college,Never-married,Adm-clerical,Own-child,White,40
s5896,64,Private,10th,Divorced,Adm-clerical,Not-in-family,White,40
s5897,35,Local-gov,9th,Married-civ-spouse,Craft-repair,Husband,White,45
s5898,33,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,40
s5899,37,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,40
s5900,38,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,50
s5901,53,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,42
s5902,33,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,White,40
s5903,41,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,40
s5904,20,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,40
s5905,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,60
s5906,68,Private,Masters,Divorced,Sales,Not-in-family,White,60
s5907,58,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s5908,60,Local-gov,Masters,Married-civ-spouse,Farming-fishing,Husband,White,40
s5909,39,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,38
s5910,31,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Black,40
s5911,39,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,50
s5912,24,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,40
s5913,21,Private,HS-grad,Never-married,Other-service,Unmarried,White,60
s5914,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,20
s5915,54,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,60
s5916,27,Private,HS-grad,Separated,Craft-repair,Own-child,Black,40
s5917,57,Private,Masters,Divorced,Exec-managerial,Not-in-family,Black,60
s5918,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,44
s5919,19,Private,11th,Never-married,Sales,Not-in-family,Asian-Pac-Islander,28
s5920,28,Private,Some-college,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,40
s5921,31,Private,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,52
s5922,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,55
s5923,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,65
s5924,50,Private,Some-college,Never-married,Prof-specialty,Other-relative,White,15
s5925,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,40
s5926,54,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,43
s5927,38,Private,HS-grad,Separated,Craft-repair,Own-child,White,40
s5928,58,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,70
s5929,42,Private,10th,Married-spouse-absent,Other-service,Not-in-family,White,40
s5930,29,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
s5931,41,?,9th,Divorced,?,Not-in-family,White,40
s5932,37,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,70
s5933,27,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,48
s5934,43,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s5935,43,Private,HS-grad,Divorced,Sales,Unmarried,White,40
s5936,32,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s5937,25,Private,Some-college,Never-married,Transport-moving,Own-child,White,40
s5938,29,Self-emp-not-inc,Bachelors,Married-civ-spouse,Other-service,Husband,White,45
s5939,26,State-gov,HS-grad,Never-married,Other-service,Unmarried,Asian-Pac-Islander,20
s5940,26,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Other,56
s5941,30,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,Black,45
s5942,51,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40
s5943,52,?,11th,Divorced,?,Not-in-family,White,40
s5944,22,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s5945,38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,40
s5946,62,?,HS-grad,Married-civ-spouse,?,Husband,White,40
s5947,39,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,25
s5948,33,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,40
s5949,43,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,60
s5950,42,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,45
s5951,43,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,36
s5952,54,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,50
s5953,19,Private,Some-college,Never-married,Other-service,Own-child,White,20
s5954,40,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,35
s5955,51,State-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,40
s5956,29,?,Some-college,Never-married,?,Own-child,White,25
s5957,45,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,45
s5958,44,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,50
s5959,54,State-gov,HS-grad,Divorced,Craft-repair,Not-in-family,White,50
s5960,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,55
s5961,42,Local-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,White,35
s5962,21,?,Some-college,Never-married,?,Own-child,White,24
s5963,32,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,40
s5964,33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s5965,19,?,Some-college,Never-married,?,Own-child,White,40
