id,sex,income
2692,Male,<=50K
2693,Male,>50K
2694,Male,<=50K
2695,Male,<=50K
2696,Female,<=50K
2697,Female,<=50K
2698,Male,<=50K
2699,Female,<=50K
2700,Male,>50K
2701,Male,>50K
2702,Male,<=50K
2703,Male,>50K
2704,Female,<=50K
2705,Male,>50K
2706,Female,<=50K
2707,Male,<=50K
2708,Female,<=50K
2709,Female,<=50K
2710,Male,<=50K
2711,Male,>50K
2712,Female,<=50K
2713,Male,<=50K
2714,Female,<=50K
2715,Male,>50K
2716,Male,<=50K
2717,Female,<=50K
2718,Male,<=50K
2719,Male,<=50K
2720,Male,<=50K
2721,Male,>50K
2722,Female,<=50K
2723,Male,<=50K
2724,Male,<=50K
2725,Male,>50K
2726,Female,<=50K
2727,Male,>50K
2728,Female,<=50K
2729,Male,<=50K
2730,Female,<=50K
2731,Male,>50K
2732,Male,<=50K
2733,Male,>50K
2734,Male,<=50K
2735,Male,<=50K
2736,Male,>50K
2737,Male,>50K
2738,Male,>50K
2739,Female,<=50K
2740,Female,<=50K
2741,Male,<=50K
2742,Male,<=50K
2743,Male,<=50K
2744,Male,>50K
2745,Male,>50K
2746,Male,<=50K
2747,Male,>50K
2748,Male,>50K
2749,Male,>50K
2750,Female,<=50K
2751,Female,<=50K
2752,Female,<=50K
2753,Male,<=50K
2754,Male,<=50K
2755,Female,<=50K
2756,Male,<=50K
2757,Male,<=50K
2758,Male,>50K
2759,Male,<=50K
2760,Male,<=50K
2761,Female,<=50K
2762,Male,>50K
2763,Male,<=50K
2764,Female,<=50K
2765,Female,>50K
2766,Male,<=50K
2767,Male,>50K
2768,Male,>50K
2769,Male,<=50K
2770,Female,<=50K
2771,Female,<=50K
2772,Male,>50K
2773,Male,<=50K
2774,Female,<=50K
2775,Male,<=50K
2776,Female,<=50K
2777,Female,<=50K
2778,Male,<=50K
2779,Male,>50K
2780,Male,>50K
2781,Female,<=50K
2782,Male,>50K
2783,Male,>50K
2784,Male,<=50K
2785,Female,<=50K
2786,Male,>50K
2787,Male,>50K
2788,Male,<=50K
2789,Female,<=50K
2790,Male,<=50K
2791,Male,<=50K
2792,Male,<=50K
2793,Male,<=50K
2794,Male,<=50K
2795,Female,<=50K
2796,Male,>50K
2797,Male,<=50K
2798,Female,<=50K
2799,Female,<=50K
2800,Male,<=50K
2801,Male,<=50K
2802,Female,<=50K
2803,Female,<=50K
2804,Female,<=50K
2805,Female,<=50K
2806,Female,<=50K
2807,Male,>50K
2808,Male,>50K
2809,Female,<=50K
2810,Male,>50K
2811,Female,<=50K
2812,Male,>50K
2813,Male,>50K
2814,Female,<=50K
2815,Female,<=50K
2816,Male,<=50K
2817,Male,<=50K
2818,Male,<=50K
2819,Male,<=50K
2820,Male,<=50K
2821,Female,<=50K
2822,Male,>50K
2823,Female,<=50K
2824,Male,>50K
2825,Female,<=50K
2826,Male,>50K
2827,Male,<=50K
2828,Female,<=50K
2829,Female,<=50K
2830,Female,<=50K
2831,Female,<=50K
2832,Male,<=50K
2833,Male,>50K
2834,Male,<=50K
2835,Male,<=50K
2836,Female,<=50K
2837,Female,<=50K
2838,Female,<=50K
2839,Male,<=50K
2840,Male,>50K
2841,Female,<=50K
2842,Male,>50K
2843,Female,<=50K
2844,Female,<=50K
2845,Male,<=50K
2846,Male,<=50K
2847,Male,<=50K
2848,Male,<=50K
2849,Male,>50K
2850,Male,<=50K
2851,Female,<=50K
2852,Female,<=50K
2853,Male,<=50K
2854,Female,<=50K
2855,Female,<=50K
2856,Female,<=50K
2857,Female,<=50K
2858,Female,<=50K
2859,Male,>50K
2860,Female,<=50K
2861,Male,<=50K
2862,Male,<=50K
2863,Male,>50K
2864,Male,<=50K
2865,Male,>50K
2866,Male,<=50K
2867,Male,<=50K
2868,Male,<=50K
2869,Male,<=50K
2870,Female,<=50K
2871,Female,<=50K
2872,Male,>50K
2873,Male,<=50K
2874,Female,<=50K
2875,Male,<=50K
2876,Male,<=50K
2877,Male,<=50K
2878,Female,<=50K
2879,Male,<=50K
2880,Male,<=50K
2881,Male,<=50K
2882,Male,<=50K
2883,Male,<=50K
2884,Male,<=50K
2885,Male,<=50K
2886,Male,<=50K
2887,Female,<=50K
2888,Female,<=50K
2889,Female,<=50K
2890,Female,<=50K
2891,Female,<=50K
2892,Female,<=50K
2893,Male,<=50K
2894,Female,<=50K
2895,Male,>50K
2896,Female,<=50K
2897,Male,<=50K
2898,Male,<=50K
2899,Male,<=50K
2900,Male,>50K
2901,Male,<=50K
2902,Male,<=50K
2903,Male,>50K
2904,Female,<=50K
2905,Male,>50K
2906,Male,<=50K
2907,Male,<=50K
2908,Male,>50K
2909,Male,<=50K
2910,Male,<=50K
2911,Female,<=50K
2912,Male,>50K
2913,Male,<=50K
2914,Male,<=50K
2915,Male,>50K
2916,Female,<=50K
2917,Male,<=50K
2918,Female,<=50K
2919,Female,<=50K
2920,Male,<=50K
2921,Male,<=50K
2922,Female,<=50K
2923,Female,<=50K
2924,Female,<=50K
2925,Male,>50K
2926,Female,<=50K
2927,Male,>50K
2928,Male,>50K
2929,Male,<=50K
2930,Male,<=50K
2931,Male,>50K
2932,Male,<=50K
2933,Male,<=50K
2934,Male,<=50K
2935,Male,<=50K
2936,Female,<=50K
2937,Female,>50K
2938,Male,<=50K
2939,Male,>50K
2940,Male,>50K
2941,Male,<=50K
2942,Male,<=50K
2943,Female,<=50K
2944,Male,>50K
2945,Male,<=50K
2946,Male,<=50K
2947,Male,<=50K
2948,Female,<=50K
2949,Male,>50K
2950,Male,<=50K
2951,Male,<=50K
2952,Male,<=50K
2953,Female,<=50K
2954,Female,<=50K
2955,Female,<=50K
2956,Male,>50K
2957,Male,<=50K
2958,Male,<=50K
2959,Male,<=50K
2960,Female,<=50K
2961,Female,<=50K
2962,Male,>50K
2963,Male,>50K
2964,Female,>50K
2965,Male,<=50K
2966,Female,<=50K
2967,Male,>50K
2968,Female,<=50K
2969,Male,<=50K
2970,Male,>50K
2971,Male,<=50K
2972,Male,<=50K
2973,Male,>50K
2974,Female,<=50K
2975,Male,<=50K
2976,Male,>50K
2977,Male,<=50K
2978,Female,<=50K
2979,Female,<=50K
2980,Male,<=50K
2981,Female,<=50K
2982,Female,<=50K
2983,Female,<=50K
2984,Female,<=50K
2985,Female,<=50K
2986,Male,<=50K
2987,Male,>50K
2988,Male,<=50K
2989,Male,>50K
2990,Male,<=50K
2991,Male,>50K
2992,Male,<=50K
2993,Male,>50K
2994,Female,<=50K
2995,Male,<=50K
2996,Male,>50K
2997,Male,>50K
2998,Male,>50K
2999,Female,<=50K
3000,Male,>50K
3001,Female,<=50K
3002,Male,>50K
3003,Male,<=50K
3004,Male,<=50K
3005,Male,>50K
3006,Male,<=50K
3007,Female,<=50K
3008,Female,<=50K
3009,Male,<=50K
3010,Male,<=50K
3011,Male,<=50K
3012,Female,<=50K
3013,Male,<=50K
3014,Male,<=50K
3015,Female,>50K
3016,Female,<=50K
3017,Female,<=50K
3018,Male,>50K
3019,Female,<=50K
3020,Female,<=50K
3021,Male,<=50K
3022,Female,<=50K
3023,Male,<=50K
3024,Male,<=50K
3025,Male,<=50K
3026,Female,<=50K
3027,Female,<=50K
3028,Male,>50K
3029,Male,>50K
3030,Male,<=50K
3031,Female,<=50K
3032,Male,>50K
3033,Male,<=50K
3034,Male,>50K
3035,Male,>50K
3036,Female,<=50K
3037,Female,<=50K
3038,Male,<=50K
3039,Female,<=50K
3040,Male,<=50K
3041,Male,<=50K
3042,Male,<=50K
3043,Male,>50K
3044,Male,<=50K
3045,Male,<=50K
3046,Female,<=50K
3047,Male,>50K
3048,Male,<=50K
3049,Male,<=50K
3050,Male,<=50K
3051,Male,>50K
3052,Female,<=50K
3053,Male,>50K
3054,Female,<=50K
3055,Male,<=50K
3056,Female,<=50K
3057,Male,<=50K
3058,Male,<=50K
3059,Male,>50K
3060,Male,>50K
3061,Male,>50K
3062,Male,<=50K
3063,Male,<=50K
3064,Male,>50K
3065,Male,<=50K
3066,Female,<=50K
3067,Male,<=50K
3068,Male,<=50K
3069,Male,<=50K
3070,Male,<=50K
3071,Male,<=50K
3072,Male,<=50K
3073,Male,<=50K
3074,Female,<=50K
3075,Male,<=50K
3076,Male,<=50K
3077,Male,<=50K
3078,Male,>50K
3079,Male,<=50K
3080,Female,<=50K
3081,Female,<=50K
3082,Male,>50K
3083,Female,<=50K
3084,Male,<=50K
3085,Male,<=50K
3086,Male,>50K
3087,Female,<=50K
3088,Male,<=50K
3089,Female,<=50K
3090,Male,<=50K
3091,Male,<=50K
3092,Female,<=50K
3093,Male,<=50K
3094,Female,<=50K
3095,Female,<=50K
3096,Female,<=50K
3097,Male,<=50K
3098,Male,>50K
3099,Male,>50K
3100,Male,>50K
3101,Male,<=50K
3102,Female,<=50K
3103,Male,<=50K
3104,Male,<=50K
3105,Female,<=50K
3106,Female,<=50K
3107,Male,<=50K
3108,Female,<=50K
3109,Male,<=50K
3110,Male,<=50K
3111,Male,<=50K
3112,Female,<=50K
3113,Female,<=50K
3114,Male,<=50K
3115,Male,<=50K
3116,Male,<=50K
3117,Male,<=50K
3118,Male,<=50K
3119,Male,<=50K
3120,Female,<=50K
3121,Female,<=50K
3122,Female,<=50K
3123,Male,<=50K
3124,Male,<=50K
3125,Male,>50K
3126,Male,>50K
3127,Male,<=50K
3128,Male,>50K
3129,Male,<=50K
3130,Male,<=50K
3131,Male,<=50K
3132,Female,<=50K
3133,Female,<=50K
3134,Male,<=50K
3135,Female,<=50K
3136,Male,>50K
3137,Female,<=50K
3138,Female,<=50K
3139,Female,<=50K
3140,Male,<=50K
3141,Female,<=50K
3142,Male,<=50K
3143,Male,<=50K
3144,Male,>50K
3145,Male,<=50K
3146,Female,>50K
3147,Male,>50K
3148,Female,<=50K
3149,Female,<=50K
3150,Female,<=50K
3151,Female,<=50K
3152,Male,>50K
3153,Male,<=50K
3154,Female,<=50K
3155,Male,<=50K
3156,Male,<=50K
3157,Male,<=50K
3158,Female,<=50K
3159,Female,>50K
3160,Male,<=50K
3161,Male,<=50K
3162,Male,<=50K
3163,Male,<=50K
3164,Male,<=50K
3165,Male,<=50K
3166,Female,<=50K
3167,Male,<=50K
3168,Male,<=50K
3169,Female,<=50K
3170,Female,<=50K
3171,Male,<=50K
3172,Male,>50K
3173,Male,<=50K
3174,Male,<=50K
3175,Female,<=50K
3176,Male,<=50K
3177,Male,<=50K
3178,Male,<=50K
3179,Female,<=50K
3180,Male,<=50K
3181,Male,<=50K
3182,Male,<=50K
3183,Male,<=50K
3184,Male,<=50K
3185,Male,<=50K
3186,Male,<=50K
3187,Male,>50K
3188,Male,<=50K
3189,Female,<=50K
3190,Male,>50K
3191,Male,>50K
3192,Male,<=50K
3193,Male,<=50K
3194,Female,<=50K
3195,Female,<=50K
3196,Male,>50K
3197,Female,<=50K
3198,Female,<=50K
3199,Male,<=50K
3200,Male,>50K
3201,Male,<=50K
3202,Male,>50K
3203,Male,>50K
3204,Female,<=50K
3205,Male,<=50K
3206,Female,<=50K
3207,Male,>50K
3208,Male,>50K
3209,Male,<=50K
3210,Female,<=50K
3211,Male,>50K
3212,Male,<=50K
3213,Male,<=50K
3214,Female,<=50K
3215,Male,<=50K
3216,Male,<=50K
3217,Female,<=50K
3218,Male,<=50K
3219,Female,<=50K
3220,Male,>50K
3221,Female,<=50K
3222,Male,<=50K
3223,Female,<=50K
3224,Male,>50K
3225,Male,>50K
3226,Male,>50K
3227,Male,<=50K
3228,Female,<=50K
3229,Male,<=50K
3230,Male,<=50K
3231,Female,<=50K
3232,Male,<=50K
3233,Male,<=50K
3234,Male,<=50K
3235,Male,<=50K
3236,Female,<=50K
3237,Male,<=50K
3238,Male,>50K
3239,Female,<=50K
3240,Male,<=50K
3241,Male,>50K
3242,Male,<=50K
3243,Male,>50K
3244,Male,>50K
3245,Male,<=50K
3246,Male,<=50K
3247,Male,<=50K
3248,Female,<=50K
3249,Female,<=50K
3250,Male,<=50K
3251,Female,<=50K
3252,Female,<=50K
3253,Male,<=50K
3254,Male,<=50K
3255,Male,<=50K
3256,Male,<=50K
3257,Female,<=50K
3258,Female,<=50K
3259,Male,<=50K
3260,Female,<=50K
3261,Male,>50K
3262,Male,<=50K
3263,Female,<=50K
3264,Male,<=50K
3265,Male,>50K
3266,Male,>50K
3267,Female,<=50K
3268,Male,>50K
3269,Male,<=50K
3270,Male,<=50K
3271,Male,<=50K
3272,Male,<=50K
3273,Male,<=50K
3274,Female,<=50K
3275,Male,>50K
3276,Male,>50K
3277,Male,<=50K
3278,Female,<=50K
3279,Male,<=50K
3280,Male,<=50K
3281,Female,<=50K
3282,Female,<=50K
3283,Male,<=50K
3284,Female,<=50K
3285,Female,<=50K
3286,Female,<=50K
3287,Male,<=50K
3288,Male,<=50K
3289,Female,<=50K
3290,Male,<=50K
3291,Male,<=50K
3292,Male,<=50K
3293,Male,>50K
3294,Female,<=50K
3295,Male,<=50K
3296,Female,>50K
3297,Male,<=50K
3298,Male,<=50K
3299,Female,<=50K
3300,Female,<=50K
3301,Male,<=50K
3302,Male,<=50K
3303,Male,>50K
3304,Male,>50K
3305,Male,<=50K
3306,Female,>50K
3307,Male,<=50K
3308,Female,>50K
3309,Male,<=50K
3310,Male,<=50K
3311,Male,<=50K
3312,Male,<=50K
3313,Male,<=50K
3314,Male,<=50K
3315,Male,<=50K
3316,Male,>50K
3317,Male,>50K
3318,Male,<=50K
3319,Male,<=50K
3320,Male,<=50K
3321,Female,<=50K
3322,Male,<=50K
3323,Male,>50K
3324,Female,<=50K
3325,Female,<=50K
3326,Female,<=50K
3327,Male,<=50K
3328,Male,>50K
3329,Male,<=50K
3330,Female,<=50K
3331,Male,<=50K
3332,Male,<=50K
3333,Male,<=50K
3334,Male,<=50K
3335,Female,<=50K
3336,Male,<=50K
3337,Male,<=50K
3338,Male,<=50K
3339,Male,<=50K
3340,Male,<=50K
3341,Male,<=50K
3342,Male,<=50K
3343,Male,>50K
3344,Male,<=50K
3345,Female,<=50K
3346,Male,<=50K
3347,Male,>50K
3348,Female,<=50K
3349,Female,<=50K
3350,Male,<=50K
3351,Male,>50K
3352,Male,<=50K
3353,Male,<=50K
3354,Male,<=50K
3355,Male,<=50K
3356,Female,<=50K
3357,Male,<=50K
3358,Male,<=50K
3359,Male,<=50K
3360,Male,<=50K
3361,Male,<=50K
3362,Male,<=50K
3363,Female,<=50K
3364,Male,>50K
3365,Male,>50K
3366,Male,>50K
3367,Female,<=50K
3368,Female,<=50K
3369,Male,>50K
3370,Male,>50K
3371,Male,<=50K
3372,Male,<=50K
3373,Male,<=50K
3374,Male,>50K
3375,Male,<=50K
3376,Male,>50K
3377,Male,>50K
3378,Male,>50K
3379,Female,<=50K
3380,Male,<=50K
3381,Female,<=50K
3382,Male,<=50K
3383,Female,<=50K
3384,Male,>50K
3385,Male,<=50K
3386,Male,<=50K
3387,Male,<=50K
3388,Female,<=50K
3389,Male,<=50K
3390,Male,>50K
3391,Male,<=50K
3392,Male,<=50K
3393,Male,>50K
3394,Male,>50K
3395,Male,<=50K
3396,Male,<=50K
3397,Male,<=50K
3398,Female,<=50K
3399,Male,<=50K
3400,Male,<=50K
3401,Female,>50K
3402,Male,<=50K
3403,Male,>50K
3404,Male,>50K
3405,Male,<=50K
3406,Female,<=50K
3407,Male,>50K
3408,Male,<=50K
3409,Male,<=50K
3410,Male,<=50K
3411,Female,<=50K
3412,Male,>50K
3413,Male,<=50K
3414,Male,>50K
3415,Female,<=50K
3416,Female,<=50K
3417,Male,<=50K
3418,Male,>50K
3419,Male,<=50K
3420,Female,<=50K
3421,Male,<=50K
3422,Male,>50K
3423,Male,<=50K
3424,Female,<=50K
3425,Male,>50K
3426,Male,<=50K
3427,Male,>50K
3428,Male,>50K
3429,Male,<=50K
3430,Male,>50K
3431,Female,<=50K
3432,Female,<=50K
3433,Male,<=50K
3434,Male,>50K
3435,Male,<=50K
3436,Male,>50K
3437,Male,>50K
3438,Male,>50K
3439,Male,<=50K
3440,Female,<=50K
3441,Male,<=50K
3442,Female,<=50K
3443,Male,>50K
3444,Male,<=50K
3445,Male,<=50K
3446,Female,>50K
3447,Male,>50K
3448,Male,>50K
3449,Male,>50K
3450,Male,>50K
3451,Male,<=50K
3452,Female,<=50K
3453,Female,<=50K
3454,Male,<=50K
3455,Male,<=50K
3456,Male,<=50K
3457,Female,>50K
3458,Male,<=50K
3459,Male,<=50K
3460,Female,<=50K
3461,Male,>50K
3462,Male,<=50K
3463,Male,<=50K
3464,Male,<=50K
3465,Male,<=50K
3466,Male,<=50K
3467,Male,<=50K
3468,Female,<=50K
3469,Male,<=50K
3470,Male,<=50K
3471,Female,<=50K
3472,Male,>50K
3473,Male,<=50K
3474,Male,>50K
3475,Female,<=50K
3476,Female,<=50K
3477,Male,<=50K
3478,Male,<=50K
3479,Male,<=50K
3480,Male,<=50K
3481,Male,<=50K
3482,Female,<=50K
3483,Male,>50K
3484,Female,>50K
3485,Female,<=50K
3486,Female,<=50K
3487,Male,<=50K
3488,Female,<=50K
3489,Male,<=50K
3490,Female,<=50K
3491,Female,<=50K
3492,Male,<=50K
3493,Male,<=50K
3494,Male,<=50K
3495,Male,<=50K
3496,Male,>50K
3497,Female,<=50K
3498,Male,>50K
3499,Male,<=50K
3500,Male,>50K
3501,Male,<=50K
3502,Male,>50K
3503,Male,<=50K
3504,Male,<=50K
3505,Male,<=50K
3506,Male,<=50K
3507,Female,<=50K
3508,Female,<=50K
3509,Male,<=50K
3510,Male,<=50K
3511,Male,>50K
3512,Male,<=50K
3513,Male,<=50K
3514,Female,<=50K
3515,Male,<=50K
3516,Male,<=50K
3517,Male,<=50K
3518,Male,<=50K
3519,Female,<=50K
3520,Male,>50K
3521,Male,<=50K
3522,Male,<=50K
3523,Female,<=50K
3524,Male,<=50K
3525,Male,<=50K
3526,Male,<=50K
3527,Male,>50K
3528,Female,<=50K
3529,Male,<=50K
3530,Male,>50K
3531,Male,<=50K
3532,Male,<=50K
3533,Male,<=50K
3534,Male,<=50K
3535,Female,<=50K
3536,Female,<=50K
3537,Male,<=50K
3538,Female,<=50K
3539,Male,<=50K
3540,Male,>50K
3541,Male,<=50K
3542,Male,>50K
3543,Male,<=50K
3544,Female,<=50K
3545,Male,<=50K
3546,Female,<=50K
3547,Male,<=50K
3548,Male,<=50K
3549,Female,<=50K
3550,Female,<=50K
3551,Male,>50K
3552,Female,<=50K
3553,Male,>50K
3554,Male,>50K
3555,Female,<=50K
3556,Female,<=50K
3557,Female,>50K
3558,Male,>50K
3559,Male,<=50K
3560,Male,<=50K
3561,Male,<=50K
3562,Male,<=50K
3563,Female,<=50K
3564,Male,<=50K
3565,Male,<=50K
3566,Male,>50K
3567,Female,<=50K
3568,Male,>50K
3569,Female,<=50K
3570,Male,>50K
3571,Male,>50K
3572,Male,<=50K
3573,Female,<=50K
3574,Male,<=50K
3575,Male,<=50K
3576,Male,<=50K
3577,Male,<=50K
3578,Female,<=50K
3579,Female,<=50K
3580,Female,<=50K
3581,Male,<=50K
3582,Male,>50K
3583,Male,<=50K
3584,Male,<=50K
3585,Male,<=50K
3586,Male,>50K
3587,Male,>50K
3588,Male,>50K
3589,Male,<=50K
3590,Male,>50K
3591,Male,>50K
3592,Male,<=50K
3593,Female,<=50K
3594,Male,<=50K
3595,Male,<=50K
3596,Male,<=50K
3597,Male,<=50K
3598,Male,<=50K
3599,Female,<=50K
3600,Female,<=50K
3601,Male,<=50K
3602,Male,<=50K
3603,Male,<=50K
3604,Female,<=50K
3605,Male,<=50K
3606,Male,<=50K
3607,Female,<=50K
3608,Female,<=50K
3609,Male,<=50K
3610,Male,<=50K
3611,Male,<=50K
3612,Male,<=50K
3613,Male,<=50K
3614,Female,<=50K
3615,Female,<=50K
3616,Male,>50K
3617,Male,<=50K
3618,Male,<=50K
3619,Male,<=50K
3620,Male,<=50K
3621,Male,<=50K
3622,Male,>50K
3623,Male,<=50K
3624,Female,<=50K
3625,Male,<=50K
3626,Male,<=50K
3627,Male,<=50K
3628,Female,<=50K
3629,Male,<=50K
3630,Female,>50K
3631,Male,<=50K
3632,Female,<=50K
3633,Male,<=50K
3634,Male,>50K
3635,Male,<=50K
3636,Female,<=50K
3637,Male,<=50K
3638,Male,>50K
3639,Male,>50K
3640,Female,<=50K
3641,Male,<=50K
3642,Female,>50K
3643,Male,<=50K
3644,Female,<=50K
3645,Female,>50K
3646,Male,<=50K
3647,Male,>50K
3648,Female,<=50K
3649,Male,<=50K
3650,Male,<=50K
3651,Male,>50K
3652,Male,>50K
3653,Male,<=50K
3654,Male,<=50K
3655,Male,<=50K
3656,Male,<=50K
3657,Male,<=50K
3658,Female,<=50K
3659,Female,<=50K
3660,Male,<=50K
3661,Male,<=50K
3662,Male,<=50K
3663,Male,<=50K
3664,Female,<=50K
3665,Male,<=50K
3666,Female,<=50K
3667,Male,<=50K
3668,Male,<=50K
3669,Male,<=50K
3670,Male,>50K
3671,Male,>50K
3672,Female,<=50K
3673,Female,>50K
3674,Male,>50K
3675,Female,<=50K
3676,Female,<=50K
3677,Male,<=50K
3678,Male,>50K
3679,Male,>50K
3680,Male,<=50K
3681,Female,>50K
3682,Male,<=50K
3683,Male,>50K
3684,Female,<=50K
3685,Male,<=50K
3686,Male,>50K
3687,Female,<=50K
3688,Male,>50K
3689,Female,<=50K
3690,Male,>50K
3691,Female,<=50K
3692,Male,<=50K
3693,Female,<=50K
3694,Female,>50K
3695,Male,<=50K
3696,Female,<=50K
3697,Female,>50K
3698,Female,>50K
3699,Female,<=50K
3700,Male,<=50K
3701,Male,<=50K
3702,Female,>50K
3703,Female,<=50K
3704,Male,>50K
3705,Male,<=50K
3706,Male,<=50K
3707,Male,<=50K
3708,Female,<=50K
3709,Male,<=50K
3710,Male,<=50K
3711,Male,<=50K
3712,Male,>50K
3713,Male,>50K
3714,Female,<=50K
3715,Male,<=50K
3716,Female,>50K
3717,Male,>50K
3718,Male,<=50K
3719,Female,<=50K
3720,Female,<=50K
3721,Male,>50K
3722,Male,<=50K
3723,Male,>50K
3724,Male,<=50K
3725,Male,>50K
3726,Male,<=50K
3727,Male,>50K
3728,Female,<=50K
3729,Male,<=50K
3730,Male,<=50K
3731,Female,>50K
3732,Male,>50K
3733,Male,<=50K
3734,Male,>50K
3735,Male,<=50K
3736,Male,>50K
3737,Female,<=50K
3738,Male,<=50K
3739,Female,<=50K
3740,Male,<=50K
3741,Female,<=50K
3742,Male,<=50K
3743,Male,<=50K
3744,Male,<=50K
3745,Male,<=50K
3746,Female,<=50K
3747,Male,<=50K
3748,Female,<=50K
3749,Male,<=50K
3750,Female,<=50K
3751,Male,>50K
3752,Male,<=50K
3753,Male,>50K
3754,Male,<=50K
3755,Male,<=50K
3756,Male,<=50K
3757,Male,>50K
3758,Male,>50K
3759,Male,<=50K
3760,Male,<=50K
3761,Male,>50K
3762,Female,<=50K
3763,Female,<=50K
3764,Male,<=50K
3765,Male,<=50K
3766,Male,>50K
3767,Female,<=50K
3768,Female,<=50K
3769,Female,<=50K
3770,Male,>50K
3771,Male,<=50K
3772,Female,<=50K
3773,Female,<=50K
3774,Female,<=50K
3775,Male,<=50K
3776,Female,<=50K
3777,Male,<=50K
3778,Male,<=50K
3779,Male,<=50K
3780,Male,>50K
3781,Male,<=50K
3782,Male,>50K
3783,Female,<=50K
3784,Female,>50K
3785,Male,<=50K
3786,Male,<=50K
3787,Male,<=50K
3788,Male,>50K
3789,Male,<=50K
3790,Male,<=50K
3791,Male,<=50K
3792,Female,<=50K
3793,Male,>50K
3794,Female,<=50K
3795,Male,>50K
3796,Male,<=50K
3797,Male,<=50K
3798,Male,<=50K
3799,Female,<=50K
3800,Male,<=50K
3801,Female,<=50K
3802,Male,>50K
3803,Male,<=50K
3804,Male,<=50K
3805,Female,<=50K
3806,Male,<=50K
3807,Male,<=50K
3808,Male,<=50K
3809,Male,<=50K
3810,Female,<=50K
3811,Male,>50K
3812,Male,<=50K
3813,Male,<=50K
3814,Female,<=50K
3815,Male,<=50K
3816,Male,<=50K
3817,Male,<=50K
3818,Male,<=50K
3819,Male,<=50K
3820,Female,<=50K
3821,Female,>50K
3822,Male,<=50K
3823,Female,<=50K
3824,Male,<=50K
3825,Male,>50K
3826,Female,<=50K
3827,Male,<=50K
3828,Male,<=50K
3829,Male,>50K
3830,Male,>50K
3831,Male,<=50K
3832,Male,<=50K
3833,Female,<=50K
3834,Male,<=50K
3835,Male,<=50K
3836,Male,<=50K
3837,Male,<=50K
3838,Male,<=50K
3839,Male,<=50K
3840,Male,>50K
3841,Male,<=50K
3842,Female,>50K
3843,Female,<=50K
3844,Male,<=50K
3845,Male,<=50K
3846,Male,<=50K
3847,Female,<=50K
3848,Male,<=50K
3849,Male,>50K
3850,Male,<=50K
3851,Male,<=50K
3852,Female,<=50K
3853,Male,<=50K
3854,Male,<=50K
3855,Female,<=50K
3856,Male,<=50K
3857,Male,>50K
3858,Male,>50K
3859,Female,>50K
3860,Male,>50K
3861,Male,>50K
3862,Female,>50K
3863,Female,<=50K
3864,Female,<=50K
3865,Male,<=50K
3866,Female,<=50K
3867,Male,<=50K
3868,Female,<=50K
3869,Male,>50K
3870,Male,<=50K
3871,Female,<=50K
3872,Female,<=50K
3873,Female,<=50K
3874,Male,<=50K
3875,Male,>50K
3876,Female,>50K
3877,Male,>50K
3878,Female,<=50K
3879,Female,<=50K
3880,Male,<=50K
3881,Male,<=50K
3882,Female,<=50K
3883,Female,<=50K
3884,Male,>50K
3885,Male,<=50K
3886,Male,<=50K
3887,Female,>50K
3888,Female,<=50K
3889,Female,<=50K
3890,Female,<=50K
3891,Male,>50K
3892,Male,<=50K
3893,Female,<=50K
3894,Male,>50K
3895,Male,<=50K
3896,Female,>50K
3897,Female,<=50K
3898,Female,<=50K
3899,Male,<=50K
3900,Male,<=50K
3901,Male,<=50K
3902,Female,<=50K
3903,Male,<=50K
3904,Male,>50K
3905,Male,<=50K
3906,Male,<=50K
3907,Male,<=50K
3908,Male,>50K
3909,Female,<=50K
3910,Female,<=50K
3911,Male,>50K
3912,Female,<=50K
3913,Male,<=50K
3914,Male,<=50K
3915,Male,<=50K
3916,Male,<=50K
3917,Male,<=50K
3918,Female,<=50K
3919,Female,<=50K
3920,Male,<=50K
3921,Male,>50K
3922,Male,<=50K
3923,Male,<=50K
3924,Male,>50K
3925,Male,>50K
3926,Male,>50K
3927,Male,>50K
3928,Male,<=50K
3929,Male,<=50K
3930,Female,<=50K
3931,Male,>50K
3932,Female,<=50K
3933,Female,<=50K
3934,Female,<=50K
3935,Female,<=50K
3936,Male,<=50K
3937,Female,<=50K
3938,Female,<=50K
3939,Male,>50K
3940,Male,<=50K
3941,Female,>50K
3942,Female,<=50K
3943,Male,>50K
3944,Male,>50K
3945,Male,<=50K
3946,Female,<=50K
3947,Female,<=50K
3948,Male,<=50K
3949,Female,<=50K
3950,Male,>50K
3951,Male,<=50K
3952,Male,<=50K
3953,Male,>50K
3954,Male,>50K
3955,Female,<=50K
3956,Male,<=50K
3957,Male,>50K
3958,Female,<=50K
3959,Male,<=50K
3960,Male,<=50K
3961,Female,<=50K
3962,Male,<=50K
3963,Female,<=50K
3964,Female,<=50K
3965,Male,<=50K
3966,Male,<=50K
3967,Female,<=50K
3968,Female,>50K
3969,Female,<=50K
3970,Male,<=50K
3971,Female,<=50K
3972,Male,<=50K
3973,Female,<=50K
3974,Female,<=50K
3975,Male,>50K
3976,Female,<=50K
3977,Female,<=50K
3978,Male,<=50K
3979,Female,>50K
3980,Male,>50K
3981,Male,>50K
3982,Male,>50K
3983,Male,>50K
3984,Male,>50K
3985,Male,<=50K
3986,Female,<=50K
3987,Male,<=50K
3988,Male,<=50K
3989,Male,<=50K
3990,Female,<=50K
3991,Male,<=50K
3992,Male,<=50K
