trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank
3546756,487,1995-12-31,PRIJEM,,151.9,57195.2,UROK,
3550342,602,1995-12-31,PRIJEM,,67.6,22244.8,UROK,
3600317,2119,1995-12-31,PRIJEM,,120.1,31697.2,UROK,
3601212,2148,1995-12-31,PRIJEM,,89.4,22649.2,UROK,
3598150,2043,1995-12-31,PRIJEM,,13.1,19538.1,UROK,
3465301,3303,1995-12-31,PRIJEM,,52.8,26260.8,UROK,
3465021,3200,1995-12-31,PRIJEM,,81.6,19598.1,UROK,
558848,1901,1995-12-31,VYDAJ,VYBER,100.0,28180.7,,
3447773,2236,1995-12-31,PRIJEM,,121.1,22537.3,UROK,
3444051,1867,1995-12-31,PRIJEM,,64.4,28259.4,UROK,
3445940,803,1995-12-31,PRIJEM,,181.4,47466.2,UROK,
3445318,253,1995-12-31,PRIJEM,,116.1,34680.1,UROK,
158875,532,1995-12-31,VYDAJ,VYBER,5400.0,25651.7,,
3463820,2835,1995-12-31,PRIJEM,,48.0,14855.3,UROK,
3463062,2674,1995-12-31,PRIJEM,,83.8,23826.8,UROK,
3463923,2851,1995-12-31,PRIJEM,,77.7,51214.7,UROK,
3463566,2783,1995-12-31,PRIJEM,,22.3,13643.3,UROK,
3464516,3010,1995-12-31,PRIJEM,,105.5,28348.1,UROK,
3463363,2727,1995-12-31,PRIJEM,,108.0,35916.8,UROK,
3462627,2565,1995-12-31,PRIJEM,,72.4,22006.8,UROK,
3601566,2157,1995-12-31,PRIJEM,,142.4,42487.0,UROK,
3603948,2235,1995-12-31,PRIJEM,,83.0,27145.1,UROK,
3604299,2244,1995-12-31,PRIJEM,,117.6,29517.9,UROK,
3541654,337,1995-12-31,PRIJEM,,254.6,73456.6,UROK,
3541617,336,1995-12-31,PRIJEM,,116.5,34737.6,UROK,
3541691,338,1995-12-31,PRIJEM,,22.2,11800.2,UROK,
3541041,319,1995-12-31,PRIJEM,,186.3,78076.8,UROK,
3538990,257,1995-12-31,PRIJEM,,341.6,98638.0,UROK,
3539104,260,1995-12-31,PRIJEM,,87.4,25499.8,UROK,
3541425,331,1995-12-31,PRIJEM,,32.4,21230.7,UROK,
656749,2244,1995-12-31,VYDAJ,VYBER,14.6,29503.3,SLUZBY,
3566366,1089,1995-12-31,PRIJEM,,105.3,31547.9,UROK,
3568100,1135,1995-12-31,PRIJEM,,52.5,19887.5,UROK,
3568299,1142,1995-12-31,PRIJEM,,58.0,16910.8,UROK,
3595301,1961,1995-12-31,PRIJEM,,11.8,21967.8,UROK,
3594473,1936,1995-12-31,PRIJEM,,42.6,14461.6,UROK,
3597232,2015,1995-12-31,PRIJEM,,15.9,16919.9,UROK,
3596860,2003,1995-12-31,PRIJEM,,31.9,47481.9,UROK,
3645304,3486,1995-12-31,PRIJEM,,21.9,13849.3,UROK,
3648004,3572,1995-12-31,PRIJEM,,29.6,13372.4,UROK,
3645553,3492,1995-12-31,PRIJEM,,179.4,46534.6,UROK,
3646426,3525,1995-12-31,PRIJEM,,23.5,16263.5,UROK,
3557218,820,1995-12-31,PRIJEM,,113.0,33579.2,UROK,
3556780,810,1995-12-31,PRIJEM,,20.8,9828.6,UROK,
3537726,219,1995-12-31,PRIJEM,,229.5,58338.6,UROK,
3536060,169,1995-12-31,PRIJEM,,132.0,37905.5,UROK,
3535524,155,1995-12-31,PRIJEM,,69.6,24289.0,UROK,
3608431,2374,1995-12-31,PRIJEM,,11.9,3708.9,UROK,
3607929,2358,1995-12-31,PRIJEM,,148.3,39223.6,UROK,
3606017,2301,1995-12-31,PRIJEM,,185.2,40256.5,UROK,
3607772,2353,1995-12-31,PRIJEM,,135.3,36626.9,UROK,
3606245,2309,1995-12-31,PRIJEM,,69.2,25821.2,UROK,
3610713,2437,1995-12-31,PRIJEM,,8.9,3499.9,UROK,
3612294,2487,1995-12-31,PRIJEM,,69.6,20343.1,UROK,
755498,2577,1995-12-31,VYDAJ,VYBER,14.6,26478.9,SLUZBY,
3640449,3320,1995-12-31,PRIJEM,,9.7,4022.7,UROK,
3637357,3234,1995-12-31,PRIJEM,,101.7,26475.7,UROK,
3640322,3317,1995-12-31,PRIJEM,,16.0,10388.4,UROK,
3640710,3330,1995-12-31,PRIJEM,,123.0,30171.2,UROK,
3638793,3269,1995-12-31,PRIJEM,,357.3,37560.1,UROK,
3637163,3229,1995-12-31,PRIJEM,,75.1,53361.1,UROK,
3639939,3305,1995-12-31,PRIJEM,,17.6,7301.6,UROK,
3666179,4650,1995-12-31,PRIJEM,,80.5,22698.4,UROK,
3664952,4473,1995-12-31,PRIJEM,,164.3,43609.0,UROK,
3668600,5066,1995-12-31,PRIJEM,,197.5,58054.4,UROK,
3671009,5477,1995-12-31,PRIJEM,,48.3,39997.3,UROK,
3495508,8039,1995-12-31,PRIJEM,,52.1,27726.1,UROK,
3489085,7487,1995-12-31,PRIJEM,,57.5,32792.3,UROK,
3546362,474,1995-12-31,PRIJEM,,11.1,4362.1,UROK,
3545555,452,1995-12-31,PRIJEM,,76.3,42817.3,UROK,
3571834,1257,1995-12-31,PRIJEM,,138.1,38792.3,UROK,
3570807,1220,1995-12-31,PRIJEM,,86.9,27036.9,UROK,
3624117,2834,1995-12-31,PRIJEM,,136.0,39687.3,UROK,
3624154,2836,1995-12-31,PRIJEM,,56.4,30008.4,UROK,
3623171,2803,1995-12-31,PRIJEM,,70.1,44398.1,UROK,
3469394,4263,1995-12-31,PRIJEM,,261.7,23522.3,UROK,
3522294,10520,1995-12-31,PRIJEM,,229.1,87052.1,UROK,
3528846,11271,1995-12-31,PRIJEM,,121.3,32727.4,UROK,
3530690,8,1995-12-31,PRIJEM,,162.4,47679.0,UROK,
3524208,10762,1995-12-31,PRIJEM,,111.9,36095.0,UROK,
3527480,11079,1995-12-31,PRIJEM,,332.1,94442.4,UROK,
3530757,11,1995-12-31,PRIJEM,,15.8,10823.8,UROK,
3530000,11362,1995-12-31,PRIJEM,,122.5,35425.6,UROK,
3625231,2866,1995-12-31,PRIJEM,,165.5,43094.2,UROK,
93989,319,1995-12-31,VYDAJ,VYBER,30.0,78046.8,SLUZBY,
895208,3051,1996-01-01,PRIJEM,VKLAD,800.0,800.0,,
670258,2288,1996-01-01,PRIJEM,VKLAD,900.0,900.0,,
568830,1936,1996-01-01,VYDAJ,VYBER,540.0,13907.0,,
822952,2803,1996-01-01,PRIJEM,VKLAD,40527.0,74825.1,,
1158762,3968,1996-01-01,PRIJEM,VKLAD,1100.0,1100.0,,
832639,2835,1996-01-01,PRIJEM,VKLAD,6300.0,21155.3,,
837967,2851,1996-01-01,VYDAJ,VYBER,10800.0,40414.7,,
632159,2159,1996-01-01,PRIJEM,VKLAD,600.0,600.0,,
2438259,8039,1996-01-01,PRIJEM,VKLAD,33688.0,61414.1,,
2698808,8931,1996-01-01,PRIJEM,VKLAD,200.0,200.0,,
247026,849,1996-01-01,PRIJEM,VKLAD,600.0,600.0,,
276309,946,1996-01-01,PRIJEM,VKLAD,1100.0,1100.0,,
2786317,9225,1996-01-01,PRIJEM,VKLAD,600.0,600.0,,
412531,1403,1996-01-01,VYDAJ,VYBER,11700.0,31228.5,,
1468108,5001,1996-01-01,PRIJEM,VKLAD,12108.0,12808.0,,
959931,3269,1996-01-01,VYDAJ,VYBER,2200.0,35360.1,,
609492,2075,1996-01-01,PRIJEM,VKLAD,800.0,800.0,,
2720129,8998,1996-01-02,PRIJEM,VKLAD,20599.0,41099.0,,
962071,3278,1996-01-02,PRIJEM,VKLAD,800.0,800.0,,
895232,3051,1996-01-02,PRIJEM,VKLAD,47602.0,48402.0,,
1223875,4190,1996-01-02,VYDAJ,VYBER,10100.0,32011.4,,
824947,2811,1996-01-02,PRIJEM,VKLAD,600.0,26104.0,,
824951,2811,1996-01-02,PRIJEM,VKLAD,25504.0,25504.0,,
751942,2565,1996-01-02,PRIJEM,VKLAD,1600.0,23606.8,,
1328857,4538,1996-01-02,PRIJEM,VKLAD,1300.0,28400.0,,
82201,275,1996-01-02,PRIJEM,VKLAD,800.0,800.0,,
676211,2309,1996-01-02,VYDAJ,VYBER,1000.0,24821.2,,
2825075,9353,1996-01-02,PRIJEM,VKLAD,7800.0,20500.0,,
489241,1670,1996-01-02,PRIJEM,VKLAD,500.0,500.0,,
653122,2233,1996-01-03,PRIJEM,VKLAD,400.0,400.0,,
43220,145,1996-01-03,PRIJEM,VKLAD,1100.0,1100.0,,
240490,820,1996-01-03,VYDAJ,VYBER,2800.0,30779.2,,
1180363,4047,1996-01-03,PRIJEM,VKLAD,9308.0,37606.3,,
1180368,4047,1996-01-03,PRIJEM,VKLAD,7689.0,45295.3,,
568825,1936,1996-01-03,VYDAJ,VYBER,300.0,13607.0,,
428333,1455,1996-01-03,PRIJEM,VKLAD,1000.0,1000.0,,
1032537,3530,1996-01-03,PRIJEM,VKLAD,1100.0,1100.0,,
385771,1311,1996-01-03,PRIJEM,VKLAD,500.0,500.0,,
2698822,8931,1996-01-03,PRIJEM,VKLAD,31012.0,31212.0,,
1131497,3866,1996-01-03,PRIJEM,VKLAD,4800.0,22900.0,,
1971164,6678,1996-01-03,PRIJEM,VKLAD,1100.0,1100.0,,
91991,312,1996-01-03,PRIJEM,VKLAD,500.0,500.0,,
536055,1825,1996-01-04,PRIJEM,VKLAD,4400.0,17752.7,,
977384,3330,1996-01-04,VYDAJ,VYBER,700.0,29471.2,,
1102235,3764,1996-01-04,PRIJEM,VKLAD,2900.0,24004.0,,
76055,253,1996-01-04,VYDAJ,VYBER,6600.0,28080.1,,
77458,257,1996-01-04,VYDAJ,VYBER,38100.0,60538.0,,
65922,219,1996-01-04,VYDAJ,VYBER,18700.0,39638.6,,
1963041,6649,1996-01-04,VYDAJ,VYBER,16900.0,44398.1,,
2727734,9024,1996-01-05,PRIJEM,VKLAD,600.0,600.0,,
3423961,11362,1996-01-05,PRIJEM,VKLAD,16141.0,51566.6,,
962072,3278,1996-01-05,PRIJEM,VKLAD,21722.0,22522.0,,
501907,1711,1996-01-05,PRIJEM,VKLAD,200.0,200.0,,
473730,1613,1996-01-05,PRIJEM,PREVOD Z UCTU,6359.0,26036.0,DUCHOD,QR
1106616,3780,1996-01-05,PRIJEM,PREVOD Z UCTU,6272.0,12844.0,DUCHOD,IJ
650679,2223,1996-01-05,PRIJEM,VKLAD,700.0,700.0,,
1180372,4047,1996-01-05,PRIJEM,VKLAD,39514.0,84809.3,,
141909,474,1996-01-05,PRIJEM,VKLAD,9500.0,13862.1,,
143065,479,1996-01-05,PRIJEM,PREVOD Z UCTU,3097.0,7294.0,,EF
178115,602,1996-01-05,PRIJEM,VKLAD,4787.0,27031.8,,
338918,1149,1996-01-05,PRIJEM,VKLAD,3300.0,25200.0,,
357364,1212,1996-01-05,PRIJEM,PREVOD Z UCTU,6896.0,7796.0,DUCHOD,MN
2459693,8114,1996-01-05,PRIJEM,VKLAD,18642.0,55733.3,,
1103405,3770,1996-01-05,PRIJEM,VKLAD,18089.0,63023.0,,
727105,2487,1996-01-05,PRIJEM,VKLAD,4741.0,25084.1,,
426281,1448,1996-01-05,PRIJEM,VKLAD,100.0,18900.0,,
385772,1311,1996-01-05,PRIJEM,VKLAD,14340.0,14840.0,,
620314,2119,1996-01-05,PRIJEM,VKLAD,8533.0,40230.2,,
2374304,7828,1996-01-05,PRIJEM,VKLAD,600.0,600.0,,
447572,1520,1996-01-05,PRIJEM,PREVOD Z UCTU,6005.0,29707.5,DUCHOD,OP
447749,1520,1996-01-05,VYDAJ,VYBER,1200.0,28507.5,,
306092,1044,1996-01-05,PRIJEM,VKLAD,15257.0,38013.1,,
322996,1104,1996-01-05,PRIJEM,VKLAD,16085.0,16885.0,,
289476,992,1996-01-05,PRIJEM,VKLAD,10631.0,45061.4,,
870500,2965,1996-01-05,PRIJEM,PREVOD Z UCTU,5617.0,17751.0,DUCHOD,EF
1100117,3758,1996-01-05,PRIJEM,VKLAD,6014.0,30956.7,,
592057,2015,1996-01-05,PRIJEM,VKLAD,6803.0,23722.9,,
3395167,11271,1996-01-05,PRIJEM,PREVOD Z UCTU,11222.0,43949.4,,IJ
98248,336,1996-01-05,PRIJEM,VKLAD,18471.0,53208.6,,
102313,348,1996-01-05,PRIJEM,VKLAD,18286.0,46980.4,,
799706,2727,1996-01-06,PRIJEM,VKLAD,14075.0,49991.8,,
918939,3132,1996-01-06,VYDAJ,VYBER,8500.0,26756.3,,
46727,155,1996-01-06,VYDAJ,VYBER,300.0,23989.0,,
895220,3051,1996-01-06,PRIJEM,VKLAD,19569.0,67971.0,,
500103,1704,1996-01-06,PRIJEM,PREVOD Z UCTU,6923.0,25819.9,DUCHOD,MN
1061573,3628,1996-01-06,PRIJEM,VKLAD,15297.0,56845.6,,
1362860,4650,1996-01-06,PRIJEM,VKLAD,5073.0,27771.4,,
432327,1469,1996-01-06,PRIJEM,PREVOD Z UCTU,6228.0,7228.0,DUCHOD,ST
1153490,3945,1996-01-06,PRIJEM,VKLAD,5000.0,18100.0,,
1153309,3944,1996-01-06,VYDAJ,VYBER,18800.0,38773.5,,
155987,522,1996-01-06,PRIJEM,VKLAD,10816.0,11216.0,,
511182,1749,1996-01-06,VYDAJ,VYBER,51900.0,58535.3,,
510931,1749,1996-01-06,PRIJEM,PREVOD Z UCTU,45608.0,110435.3,,YZ
514221,1760,1996-01-06,PRIJEM,PREVOD Z UCTU,4871.0,10342.0,DUCHOD,IJ
747446,2550,1996-01-06,PRIJEM,VKLAD,15429.0,40543.7,,
746858,2548,1996-01-06,PRIJEM,VKLAD,300.0,300.0,,
832727,2836,1996-01-06,PRIJEM,VKLAD,18768.0,48776.4,,
947299,3229,1996-01-06,PRIJEM,VKLAD,38741.0,92102.1,,
78128,260,1996-01-06,PRIJEM,VKLAD,7871.0,33370.8,,
447670,1520,1996-01-06,VYDAJ,VYBER,1040.0,24524.5,,
447620,1520,1996-01-06,VYDAJ,PREVOD NA UCET,2943.0,25564.5,SIPO,YZ
276310,946,1996-01-06,PRIJEM,VKLAD,17475.0,18575.0,,
323181,1104,1996-01-06,PRIJEM,VKLAD,3700.0,20585.0,,
509218,1742,1996-01-06,VYDAJ,VYBER,22000.0,43204.4,,
509023,1742,1996-01-06,PRIJEM,VKLAD,23418.0,65204.4,,
419896,1423,1996-01-06,VYDAJ,VYBER,2200.0,26959.5,,
420969,1427,1996-01-06,PRIJEM,VKLAD,1700.0,34239.8,,
190184,646,1996-01-06,PRIJEM,VKLAD,400.0,400.0,,
1022979,3492,1996-01-06,PRIJEM,VKLAD,21535.0,68069.6,,
103358,353,1996-01-06,PRIJEM,PREVOD Z UCTU,6676.0,34380.0,DUCHOD,ST
609493,2075,1996-01-06,PRIJEM,PREVOD Z UCTU,3300.0,4100.0,,UV
918344,3131,1996-01-07,PRIJEM,PREVOD Z UCTU,21253.0,58425.6,,MN
43221,145,1996-01-07,PRIJEM,VKLAD,7223.0,8323.0,,
235405,803,1996-01-07,VYDAJ,VYBER,14100.0,33366.2,,
600083,2043,1996-01-07,PRIJEM,VKLAD,6550.0,26088.1,,
602594,2051,1996-01-07,PRIJEM,VKLAD,7400.0,18400.0,,
535819,1825,1996-01-07,PRIJEM,VKLAD,8539.0,26291.7,,
2043822,6927,1996-01-07,VYDAJ,VYBER,6800.0,35236.3,,
359112,1220,1996-01-07,PRIJEM,PREVOD Z UCTU,5764.0,32786.3,DUCHOD,KL
359206,1220,1996-01-07,VYDAJ,VYBER,1280.0,31506.3,,
947584,3229,1996-01-07,VYDAJ,VYBER,24500.0,110178.1,,
949842,3238,1996-01-07,PRIJEM,VKLAD,400.0,400.0,,
947311,3229,1996-01-07,PRIJEM,VKLAD,42576.0,134678.1,,
752247,2567,1996-01-07,PRIJEM,VKLAD,700.0,700.0,,
630518,2153,1996-01-07,PRIJEM,VKLAD,200.0,200.0,,
632160,2159,1996-01-07,PRIJEM,VKLAD,22843.0,23443.0,,
631961,2157,1996-01-07,VYDAJ,VYBER,6100.0,36387.0,,
558661,1901,1996-01-07,PRIJEM,VKLAD,18057.0,46237.7,,
158580,531,1996-01-07,VYDAJ,VYBER,570.0,16510.0,,
158577,531,1996-01-07,VYDAJ,VYBER,360.0,16150.0,,
158482,531,1996-01-07,PRIJEM,PREVOD Z UCTU,3216.0,17080.0,,YZ
987520,3368,1996-01-07,PRIJEM,VKLAD,14447.0,56752.1,,
75914,253,1996-01-07,PRIJEM,VKLAD,22309.0,50389.1,,
912584,3111,1996-01-07,VYDAJ,VYBER,15300.0,34762.9,,
495735,1690,1996-01-07,PRIJEM,PREVOD Z UCTU,6736.0,27528.6,DUCHOD,KL
1891228,6400,1996-01-07,VYDAJ,VYBER,8700.0,25252.5,,
1863,8,1996-01-07,PRIJEM,VKLAD,20475.0,68154.0,,
478025,1629,1996-01-07,PRIJEM,PREVOD Z UCTU,5264.0,16839.0,DUCHOD,IJ
365683,1243,1996-01-07,PRIJEM,VKLAD,200.0,200.0,,
842051,2866,1996-01-07,PRIJEM,VKLAD,17358.0,60452.2,,
923817,3148,1996-01-07,PRIJEM,PREVOD Z UCTU,3718.0,17359.8,,ST
1310163,4473,1996-01-07,VYDAJ,VYBER,17600.0,50434.0,,
1300152,4439,1996-01-07,PRIJEM,VKLAD,4522.0,5622.0,,
1309880,4473,1996-01-07,PRIJEM,VKLAD,24425.0,68034.0,,
420786,1427,1996-01-07,PRIJEM,VKLAD,12138.0,46377.8,,
279505,957,1996-01-07,PRIJEM,PREVOD Z UCTU,3189.0,3689.0,,WX
91992,312,1996-01-07,PRIJEM,VKLAD,11730.0,12230.0,,
89403,301,1996-01-07,PRIJEM,PREVOD Z UCTU,2925.0,12000.0,,OP
2583092,8533,1996-01-07,PRIJEM,VKLAD,32127.0,51627.0,,
653532,2235,1996-01-08,PRIJEM,VKLAD,9376.0,36521.1,,
694090,2374,1996-01-08,PRIJEM,PREVOD Z UCTU,3497.0,7205.9,,ST
1063174,3631,1996-01-08,VYDAJ,PREVOD NA UCET,3407.0,23513.0,SIPO,QR
1064506,3637,1996-01-08,PRIJEM,VKLAD,15976.0,51935.6,,
501908,1711,1996-01-08,PRIJEM,PREVOD Z UCTU,3795.0,3995.0,,AB
269759,924,1996-01-08,PRIJEM,VKLAD,10100.0,13830.0,,
1063126,3631,1996-01-08,PRIJEM,PREVOD Z UCTU,5224.0,26920.0,DUCHOD,MN
1180578,4047,1996-01-08,VYDAJ,VYBER,17000.0,102365.3,,
673518,2301,1996-01-08,VYDAJ,VYBER,2400.0,37856.5,,
571824,1945,1996-01-08,VYDAJ,VYBER,3600.0,23321.0,,
2043565,6927,1996-01-08,PRIJEM,VKLAD,6646.0,41882.3,,
784882,2674,1996-01-08,VYDAJ,VYBER,1900.0,21926.8,,
2908130,9633,1996-01-08,PRIJEM,VKLAD,500.0,500.0,,
398462,1357,1996-01-08,PRIJEM,PREVOD Z UCTU,3435.0,16390.9,,CD
319116,1089,1996-01-08,VYDAJ,VYBER,1800.0,29747.9,,
1599351,5429,1996-01-08,PRIJEM,VKLAD,8879.0,40248.1,,
427442,1452,1996-01-08,PRIJEM,VKLAD,19943.0,64579.5,,
2997002,9928,1996-01-08,VYDAJ,VYBER,4700.0,30799.7,,
469393,1599,1996-01-08,PRIJEM,VKLAD,24915.0,58084.8,,
306329,1044,1996-01-08,VYDAJ,VYBER,9600.0,28413.1,,
404187,1376,1996-01-08,PRIJEM,PREVOD Z UCTU,4097.0,17088.0,DUCHOD,MN
797313,2716,1996-01-08,PRIJEM,VKLAD,300.0,300.0,,
756132,2580,1996-01-08,VYDAJ,VYBER,4700.0,30799.7,,
464349,1580,1996-01-08,PRIJEM,VKLAD,400.0,400.0,,
420551,1426,1996-01-08,PRIJEM,PREVOD Z UCTU,4022.0,12266.0,DUCHOD,IJ
278619,954,1996-01-08,PRIJEM,VKLAD,1000.0,1000.0,,
1007206,3440,1996-01-08,PRIJEM,VKLAD,17296.0,63746.2,,
2583319,8533,1996-01-08,VYDAJ,VYBER,12300.0,39327.0,,
490509,1674,1996-01-08,PRIJEM,VKLAD,5707.0,34077.5,,
654068,2237,1996-01-09,PRIJEM,VKLAD,18232.0,19332.0,,
2725972,9017,1996-01-09,PRIJEM,PREVOD Z UCTU,12528.0,34505.3,,UV
960752,3273,1996-01-09,PRIJEM,PREVOD Z UCTU,49761.0,50361.0,,ST
650680,2223,1996-01-09,PRIJEM,PREVOD Z UCTU,4396.0,5096.0,DUCHOD,CD
236773,809,1996-01-09,PRIJEM,VKLAD,19618.0,20518.0,,
3242220,10762,1996-01-09,PRIJEM,VKLAD,18902.0,54997.0,,
673330,2301,1996-01-09,PRIJEM,VKLAD,20402.0,58258.5,,
571706,1945,1996-01-09,PRIJEM,VKLAD,16692.0,40013.0,,
1153070,3944,1996-01-09,PRIJEM,VKLAD,17331.0,56104.5,,
784719,2674,1996-01-09,PRIJEM,VKLAD,23665.0,45591.8,,
3336112,11079,1996-01-09,VYDAJ,VYBER,32300.0,62142.4,,
436412,1483,1996-01-09,PRIJEM,VKLAD,400.0,400.0,,
746859,2548,1996-01-09,PRIJEM,VKLAD,5118.0,5418.0,,
318875,1089,1996-01-09,PRIJEM,VKLAD,13248.0,42995.9,,
1158327,3966,1996-01-09,PRIJEM,VKLAD,800.0,800.0,,
789425,2692,1996-01-09,PRIJEM,PREVOD Z UCTU,5709.0,12539.0,DUCHOD,GH
369895,1257,1996-01-09,VYDAJ,VYBER,15300.0,42131.3,,
369703,1257,1996-01-09,PRIJEM,VKLAD,18639.0,57431.3,,
371026,1263,1996-01-09,PRIJEM,VKLAD,200.0,200.0,,
837764,2851,1996-01-09,PRIJEM,VKLAD,37315.0,77729.7,,
630519,2153,1996-01-09,PRIJEM,PREVOD Z UCTU,30777.0,30977.0,,CD
707736,2424,1996-01-09,PRIJEM,VKLAD,32300.0,49600.0,,
934467,3189,1996-01-09,PRIJEM,VKLAD,40287.0,69158.2,,
912397,3111,1996-01-09,PRIJEM,VKLAD,18852.0,53614.9,,
469628,1599,1996-01-09,VYDAJ,VYBER,17700.0,40384.8,,
660607,2255,1996-01-09,PRIJEM,PREVOD Z UCTU,3126.0,10478.0,,KL
459256,1562,1996-01-09,PRIJEM,PREVOD Z UCTU,2900.0,15100.0,,UV
459304,1562,1996-01-09,VYDAJ,PREVOD NA UCET,1933.0,13167.0,SIPO,EF
288964,990,1996-01-09,VYDAJ,VYBER,17500.0,45155.7,,
797314,2716,1996-01-09,PRIJEM,VKLAD,20536.0,20836.0,,
588561,2003,1996-01-09,PRIJEM,PREVOD Z UCTU,46967.0,94448.9,,CD
1971185,6678,1996-01-09,PRIJEM,VKLAD,43706.0,44806.0,,
282160,968,1996-01-09,PRIJEM,VKLAD,10894.0,30490.2,,
489242,1670,1996-01-09,PRIJEM,PREVOD Z UCTU,4088.0,4588.0,DUCHOD,AB
1064861,3638,1996-01-10,PRIJEM,VKLAD,500.0,500.0,,
895219,3051,1996-01-10,PRIJEM,VKLAD,33873.0,101844.0,,
895481,3051,1996-01-10,VYDAJ,VYBER,25600.0,76244.0,,
898075,3061,1996-01-10,PRIJEM,PREVOD Z UCTU,2967.0,9224.1,,KL
498861,1700,1996-01-10,PRIJEM,VKLAD,22946.0,50516.8,,
269548,924,1996-01-10,PRIJEM,PREVOD Z UCTU,3319.0,17149.0,,AB
302411,1030,1996-01-10,PRIJEM,PREVOD Z UCTU,6364.0,13828.0,DUCHOD,AB
335727,1142,1996-01-10,PRIJEM,PREVOD Z UCTU,3116.0,20026.8,,UV
240255,820,1996-01-10,PRIJEM,VKLAD,11373.0,42152.2,,
355931,1206,1996-01-10,PRIJEM,PREVOD Z UCTU,5383.0,17049.0,DUCHOD,YZ
1151122,3937,1996-01-10,PRIJEM,VKLAD,800.0,800.0,,
1032538,3530,1996-01-10,PRIJEM,PREVOD Z UCTU,6156.0,7256.0,DUCHOD,EF
1031397,3525,1996-01-10,PRIJEM,VKLAD,4627.0,20890.5,,
747782,2550,1996-01-10,VYDAJ,VYBER,9800.0,30743.7,,
1158763,3968,1996-01-10,PRIJEM,VKLAD,17528.0,18628.0,,
751197,2562,1996-01-10,VYDAJ,VYBER,450.0,17215.0,,
751095,2562,1996-01-10,PRIJEM,PREVOD Z UCTU,3353.0,17665.0,,YZ
751184,2562,1996-01-10,VYDAJ,VYBER,330.0,16885.0,,
1104130,3772,1996-01-10,PRIJEM,VKLAD,23574.0,55887.0,,
1102044,3764,1996-01-10,PRIJEM,PREVOD Z UCTU,3911.0,27915.0,,QR
762795,2605,1996-01-10,PRIJEM,VKLAD,1000.0,1000.0,,
631777,2157,1996-01-10,PRIJEM,VKLAD,13641.0,50028.0,,
563257,1917,1996-01-10,PRIJEM,PREVOD Z UCTU,4415.0,5415.0,DUCHOD,AB
214307,728,1996-01-10,PRIJEM,VKLAD,8073.0,24591.9,,
158530,531,1996-01-10,VYDAJ,PREVOD NA UCET,2144.0,14006.0,,OP
467426,1591,1996-01-10,PRIJEM,VKLAD,600.0,600.0,,
273561,937,1996-01-10,VYDAJ,VYBER,4350.0,18725.0,,
273472,937,1996-01-10,PRIJEM,PREVOD Z UCTU,4435.0,23075.0,DUCHOD,QR
232562,791,1996-01-10,PRIJEM,PREVOD Z UCTU,4854.0,5554.0,DUCHOD,IJ
736536,2516,1996-01-10,PRIJEM,VKLAD,15888.0,39871.5,,
843479,2871,1996-01-10,PRIJEM,PREVOD Z UCTU,6683.0,20649.0,DUCHOD,YZ
1017153,3476,1996-01-10,PRIJEM,VKLAD,12609.0,13509.0,,
464800,1581,1996-01-10,VYDAJ,VYBER,9300.0,33792.9,,
282326,968,1996-01-10,VYDAJ,VYBER,2000.0,28490.2,,
194286,658,1996-01-10,PRIJEM,VKLAD,600.0,600.0,,
1041012,3559,1996-01-11,PRIJEM,VKLAD,14036.0,14636.0,,
473915,1613,1996-01-11,VYDAJ,VYBER,2100.0,23936.0,,
1107526,3783,1996-01-11,PRIJEM,VKLAD,8875.0,31396.6,,
268075,917,1996-01-11,VYDAJ,VYBER,5800.0,31315.1,,
1076276,3677,1996-01-11,PRIJEM,PREVOD Z UCTU,3425.0,14142.7,,KL
394456,1341,1996-01-11,PRIJEM,PREVOD Z UCTU,3147.0,7394.0,,WX
428334,1455,1996-01-11,PRIJEM,VKLAD,6319.0,7319.0,,
864833,2944,1996-01-11,PRIJEM,VKLAD,1000.0,1000.0,,
1154659,3949,1996-01-11,PRIJEM,VKLAD,300.0,300.0,,
787960,2686,1996-01-11,PRIJEM,VKLAD,900.0,6796.0,,
787961,2686,1996-01-11,PRIJEM,PREVOD Z UCTU,5896.0,5896.0,DUCHOD,UV
3336113,11079,1996-01-11,VYDAJ,VYBER,43400.0,67891.4,,
3335896,11079,1996-01-11,PRIJEM,PREVOD Z UCTU,49149.0,111291.4,,UV
513166,1756,1996-01-11,PRIJEM,VKLAD,18391.0,56901.1,,
1159351,3970,1996-01-11,PRIJEM,PREVOD Z UCTU,38155.0,82710.9,,MN
832073,2834,1996-01-11,PRIJEM,VKLAD,19119.0,58806.3,,
948753,3234,1996-01-11,PRIJEM,PREVOD Z UCTU,3989.0,30464.7,,IJ
752248,2567,1996-01-11,PRIJEM,PREVOD Z UCTU,3862.0,4562.0,,QR
1102773,3767,1996-01-11,PRIJEM,VKLAD,11569.0,32771.3,,
838558,2855,1996-01-11,PRIJEM,PREVOD Z UCTU,4189.0,21345.0,DUCHOD,UV
1070009,3655,1996-01-11,PRIJEM,VKLAD,15412.0,16312.0,,
1071594,3661,1996-01-11,PRIJEM,VKLAD,800.0,800.0,,
688947,2353,1996-01-11,PRIJEM,VKLAD,15649.0,52275.9,,
690375,2358,1996-01-11,VYDAJ,VYBER,6600.0,32623.6,,
629196,2148,1996-01-11,PRIJEM,PREVOD Z UCTU,3556.0,26205.2,,KL
