age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
26,HS-grad,Separated,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
32,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,35,<=50K
40,1st-4th,Never-married,Other-service,Not-in-family,Male,0,0,45,<=50K
22,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
19,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,18,<=50K
18,11th,Never-married,Sales,Own-child,Female,0,1602,20,<=50K
54,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,>50K
23,Bachelors,Never-married,Other-service,Own-child,Male,0,0,40,<=50K
48,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,0,46,<=50K
27,Some-college,Never-married,Exec-managerial,Own-child,Female,0,0,40,<=50K
39,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
44,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,57,<=50K
51,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,45,>50K
17,11th,Never-married,Handlers-cleaners,Own-child,Male,0,0,15,<=50K
48,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,<=50K
40,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
31,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
39,Bachelors,Never-married,Sales,Own-child,Male,0,1092,40,<=50K
32,11th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,80,<=50K
34,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,<=50K
30,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
39,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
41,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,70,<=50K
50,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,35,<=50K
27,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
29,Some-college,Never-married,Protective-serv,Own-child,Male,0,0,48,<=50K
59,HS-grad,Widowed,Sales,Unmarried,Female,0,0,40,<=50K
31,10th,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
24,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,45,<=50K
37,Bachelors,Separated,Exec-managerial,Not-in-family,Male,0,0,35,<=50K
27,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,<=50K
49,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
27,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,30,<=50K
38,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,7298,0,43,>50K
36,10th,Separated,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
24,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
63,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,<=50K
40,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,20,<=50K
42,Assoc-voc,Divorced,Craft-repair,Not-in-family,Male,0,0,35,<=50K
25,Some-college,Never-married,Tech-support,Unmarried,Female,0,0,24,<=50K
57,7th-8th,Widowed,Sales,Other-relative,Female,0,1602,3,<=50K
38,Bachelors,Never-married,Sales,Not-in-family,Male,0,0,20,<=50K
58,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,24,<=50K
44,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,>50K
46,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
50,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,40,>50K
34,Bachelors,Married-civ-spouse,Sales,Husband,Male,15024,0,40,>50K
35,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,5178,0,90,>50K
20,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,25,<=50K
19,Some-college,Never-married,Sales,Own-child,Female,0,1602,10,<=50K
33,Bachelors,Never-married,Tech-support,Own-child,Male,0,0,40,<=50K
58,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
58,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,<=50K
36,HS-grad,Divorced,Sales,Unmarried,Female,0,0,25,<=50K
27,Assoc-acdm,Never-married,Sales,Not-in-family,Male,0,0,52,<=50K
26,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
27,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
28,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
39,Bachelors,Widowed,Prof-specialty,Unmarried,Female,0,0,50,>50K
41,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
28,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,1564,40,>50K
31,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,35,<=50K
62,Masters,Married-civ-spouse,Sales,Husband,Male,0,0,45,>50K
51,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,2002,45,<=50K
39,Assoc-acdm,Never-married,Tech-support,Not-in-family,Female,0,0,40,<=50K
40,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,4386,0,40,<=50K
39,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
40,Some-college,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,48,<=50K
32,5th-6th,Separated,Farming-fishing,Other-relative,Male,0,0,60,<=50K
51,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
32,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
17,11th,Never-married,Other-service,Other-relative,Male,0,0,20,<=50K
29,Some-college,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
34,HS-grad,Never-married,Transport-moving,Own-child,Male,0,1980,40,<=50K
21,Assoc-voc,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
18,HS-grad,Never-married,?,Not-in-family,Female,0,0,40,<=50K
30,HS-grad,Never-married,Adm-clerical,Unmarried,Male,0,0,41,<=50K
23,Some-college,Never-married,Sales,Not-in-family,Female,0,0,20,<=50K
40,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
22,Some-college,Never-married,Other-service,Own-child,Female,0,0,15,<=50K
55,11th,Divorced,Sales,Own-child,Female,0,0,20,<=50K
22,Bachelors,Never-married,Sales,Not-in-family,Female,0,0,16,<=50K
43,Masters,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,>50K
20,7th-8th,Never-married,Craft-repair,Own-child,Male,0,0,20,<=50K
19,Some-college,Never-married,?,Own-child,Male,0,0,16,<=50K
54,Some-college,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
31,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,70,>50K
38,Some-college,Married-spouse-absent,Prof-specialty,Own-child,Female,0,0,40,<=50K
63,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
29,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,2179,40,<=50K
31,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,0,45,<=50K
19,Some-college,Never-married,Sales,Own-child,Male,0,0,40,<=50K
64,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
34,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Female,0,0,20,<=50K
41,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,70,>50K
65,11th,Married-civ-spouse,?,Husband,Male,0,0,40,<=50K
27,Bachelors,Never-married,Tech-support,Not-in-family,Male,0,0,50,<=50K
37,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
38,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,>50K
17,10th,Never-married,Other-service,Own-child,Female,0,0,10,<=50K
88,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
27,HS-grad,Never-married,Transport-moving,Not-in-family,Male,0,1876,75,<=50K
52,HS-grad,Married-civ-spouse,Transport-moving,Wife,Female,0,0,40,<=50K
21,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,35,<=50K
20,HS-grad,Never-married,?,Own-child,Female,0,0,40,<=50K
24,Some-college,Never-married,Protective-serv,Unmarried,Male,1151,0,40,<=50K
50,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,>50K
55,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
52,Masters,Married-civ-spouse,Sales,Husband,Male,0,0,70,<=50K
26,1st-4th,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,55,<=50K
39,Some-college,Married-civ-spouse,Sales,Husband,Male,7688,0,80,>50K
55,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,15024,0,35,>50K
60,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
51,5th-6th,Married-civ-spouse,?,Husband,Male,0,0,8,<=50K
31,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,4386,0,50,>50K
33,HS-grad,Never-married,Sales,Own-child,Female,0,0,40,<=50K
58,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,10,>50K
35,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,38,<=50K
61,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
40,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,7298,0,40,>50K
21,Some-college,Never-married,Tech-support,Not-in-family,Female,0,0,50,<=50K
33,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
36,11th,Divorced,Transport-moving,Unmarried,Female,0,0,40,<=50K
25,Some-college,Married-civ-spouse,?,Husband,Male,0,0,2,<=50K
25,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,38,<=50K
64,11th,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,?,Husband,Male,0,0,40,<=50K
27,7th-8th,Never-married,Other-service,Not-in-family,Male,0,0,24,<=50K
43,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,0,35,<=50K
76,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
58,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
24,Some-college,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
24,Assoc-acdm,Never-married,Prof-specialty,Own-child,Male,0,0,40,<=50K
42,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
35,Masters,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,38,<=50K
51,HS-grad,Separated,Adm-clerical,Other-relative,Female,0,0,40,<=50K
24,Bachelors,Never-married,Tech-support,Not-in-family,Female,0,0,20,<=50K
57,HS-grad,Married-spouse-absent,Transport-moving,Not-in-family,Male,0,0,40,<=50K
27,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
72,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,55,<=50K
58,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,<=50K
20,10th,Never-married,Sales,Not-in-family,Male,0,0,40,<=50K
18,11th,Never-married,Farming-fishing,Own-child,Male,0,0,70,<=50K
40,HS-grad,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
21,Some-college,Never-married,Sales,Own-child,Male,0,0,30,<=50K
29,HS-grad,Separated,Other-service,Not-in-family,Female,0,0,40,<=50K
29,Some-college,Never-married,Machine-op-inspct,Own-child,Male,0,0,45,<=50K
62,Some-college,Widowed,Exec-managerial,Not-in-family,Female,0,0,20,<=50K
34,Bachelors,Separated,Exec-managerial,Not-in-family,Female,0,0,35,<=50K
46,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
45,7th-8th,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,>50K
70,HS-grad,Widowed,Other-service,Other-relative,Female,2329,0,20,<=50K
45,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,40,<=50K
66,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,1409,0,40,<=50K
38,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,>50K
63,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,38,<=50K
41,Masters,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
32,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,>50K
40,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,50,>50K
37,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,40,>50K
46,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
34,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
68,HS-grad,Widowed,Other-service,Unmarried,Female,0,0,7,<=50K
39,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
48,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,45,>50K
50,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
30,10th,Never-married,Machine-op-inspct,Other-relative,Male,0,0,40,<=50K
41,Some-college,Divorced,Prof-specialty,Not-in-family,Female,0,0,15,<=50K
23,Some-college,Never-married,Adm-clerical,Other-relative,Female,0,0,24,<=50K
45,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,1628,40,<=50K
30,Bachelors,Separated,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
26,Some-college,Married-spouse-absent,Adm-clerical,Own-child,Female,0,0,35,<=50K
44,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,45,>50K
44,HS-grad,Never-married,Craft-repair,Other-relative,Male,0,0,58,<=50K
33,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,>50K
18,11th,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
74,7th-8th,Married-civ-spouse,?,Husband,Male,0,0,2,<=50K
35,Some-college,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
51,HS-grad,Divorced,?,Unmarried,Female,0,0,40,<=50K
33,12th,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,36,<=50K
35,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
38,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
55,11th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,32,<=50K
47,Assoc-voc,Divorced,?,Not-in-family,Female,0,0,40,<=50K
56,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
41,Masters,Divorced,Exec-managerial,Unmarried,Female,0,0,40,<=50K
19,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,20,<=50K
21,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
29,HS-grad,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
50,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
64,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,70,<=50K
52,11th,Separated,Priv-house-serv,Not-in-family,Female,0,0,18,<=50K
40,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
60,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
42,HS-grad,Divorced,Farming-fishing,Unmarried,Male,0,0,50,<=50K
30,11th,Divorced,Other-service,Unmarried,Female,0,0,32,<=50K
31,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
53,HS-grad,Married-civ-spouse,Priv-house-serv,Other-relative,Female,0,0,40,<=50K
49,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,25,<=50K
30,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,50,<=50K
19,Some-college,Never-married,Other-service,Own-child,Female,0,0,15,<=50K
30,Assoc-voc,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
19,Some-college,Never-married,Other-service,Other-relative,Female,0,0,20,<=50K
29,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,0,35,<=50K
41,HS-grad,Divorced,Craft-repair,Unmarried,Male,2174,0,40,<=50K
42,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
38,Assoc-acdm,Divorced,Other-service,Unmarried,Female,0,0,20,<=50K
22,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
52,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
17,10th,Never-married,?,Own-child,Male,0,0,30,<=50K
43,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
26,Bachelors,Never-married,?,Unmarried,Female,0,0,10,<=50K
30,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
37,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,1977,40,>50K
33,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
55,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
31,Bachelors,Never-married,Farming-fishing,Not-in-family,Female,0,0,45,<=50K
26,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,58,>50K
43,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
35,HS-grad,Married-spouse-absent,Transport-moving,Other-relative,Female,0,0,40,<=50K
42,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
42,HS-grad,Separated,Sales,Unmarried,Female,0,0,45,<=50K
25,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,35,<=50K
21,Some-college,Never-married,?,Own-child,Male,0,0,30,<=50K
39,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
60,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
41,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
21,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
21,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
38,Bachelors,Never-married,Other-service,Not-in-family,Male,0,0,20,<=50K
47,Masters,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
50,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
23,Bachelors,Never-married,Machine-op-inspct,Own-child,Male,0,0,25,<=50K
45,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,80,<=50K
40,Assoc-acdm,Divorced,Sales,Unmarried,Female,1506,0,40,<=50K
58,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
36,Assoc-acdm,Separated,Exec-managerial,Not-in-family,Male,0,0,50,<=50K
37,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
60,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
35,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,99,>50K
44,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,<=50K
29,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,25,<=50K
36,Masters,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
33,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
17,10th,Never-married,Other-service,Own-child,Female,0,0,16,<=50K
40,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
36,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
46,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,<=50K
34,Masters,Divorced,Prof-specialty,Own-child,Female,0,0,60,>50K
40,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Male,0,0,42,>50K
24,Some-college,Never-married,?,Not-in-family,Male,99999,0,50,>50K
49,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
44,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
35,Bachelors,Married-spouse-absent,Exec-managerial,Unmarried,Female,0,0,40,<=50K
35,7th-8th,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
58,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,0,0,42,>50K
49,Some-college,Divorced,Exec-managerial,Not-in-family,Male,3325,0,50,<=50K
26,11th,Separated,Craft-repair,Other-relative,Male,2907,0,50,<=50K
58,1st-4th,Married-civ-spouse,Other-service,Husband,Male,0,0,38,<=50K
58,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
40,HS-grad,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
20,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
30,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Female,0,0,25,<=50K
35,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,5178,0,40,>50K
32,Masters,Divorced,Sales,Not-in-family,Female,0,0,50,>50K
28,Bachelors,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
25,10th,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
43,5th-6th,Divorced,Priv-house-serv,Unmarried,Female,0,0,40,<=50K
28,Some-college,Never-married,Sales,Not-in-family,Male,0,0,50,<=50K
48,Some-college,Married-spouse-absent,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
28,HS-grad,Divorced,Other-service,Own-child,Male,0,0,35,<=50K
45,Some-college,Divorced,Exec-managerial,Not-in-family,Male,0,1876,50,<=50K
46,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
29,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
90,Masters,Never-married,Exec-managerial,Own-child,Female,0,0,40,<=50K
64,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,35,<=50K
37,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
47,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
33,HS-grad,Separated,Craft-repair,Not-in-family,Male,0,0,40,<=50K
30,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,75,<=50K
28,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
23,HS-grad,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
41,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,55,<=50K
46,9th,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
49,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
28,HS-grad,Never-married,Handlers-cleaners,Other-relative,Male,0,0,60,<=50K
55,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
39,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,1848,45,>50K
23,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
21,HS-grad,Married-civ-spouse,?,Wife,Female,0,0,30,<=50K
46,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
19,9th,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,<=50K
27,Bachelors,Never-married,Tech-support,Not-in-family,Male,0,1340,40,<=50K
40,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
18,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,0,0,22,<=50K
39,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,<=50K
24,Some-college,Never-married,Sales,Not-in-family,Male,0,0,25,<=50K
28,Assoc-voc,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
17,10th,Never-married,?,Own-child,Male,0,0,20,<=50K
41,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
25,11th,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
48,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,>50K
46,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,<=50K
55,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
20,12th,Never-married,?,Not-in-family,Male,0,1602,40,<=50K
55,9th,Never-married,Handlers-cleaners,Other-relative,Male,0,0,37,<=50K
29,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
30,HS-grad,Divorced,Transport-moving,Own-child,Male,0,0,40,<=50K
73,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
38,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
20,Some-college,Never-married,Sales,Own-child,Female,0,0,14,<=50K
44,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
37,10th,Never-married,Transport-moving,Not-in-family,Male,0,2559,50,>50K
46,Some-college,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
48,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
54,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
45,HS-grad,Widowed,Craft-repair,Unmarried,Female,0,0,40,<=50K
53,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
43,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
51,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,3908,0,40,<=50K
21,Some-college,Never-married,?,Own-child,Female,0,0,25,<=50K
38,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,60,>50K
38,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,38,<=50K
29,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,35,<=50K
36,Some-college,Separated,Adm-clerical,Other-relative,Female,0,0,40,<=50K
64,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
26,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
42,Masters,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
61,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,2414,0,5,<=50K
18,11th,Never-married,?,Own-child,Male,0,0,16,<=50K
49,Bachelors,Divorced,Prof-specialty,Unmarried,Male,6497,0,45,<=50K
28,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
24,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,50,<=50K
61,HS-grad,Married-spouse-absent,Transport-moving,Not-in-family,Female,0,0,60,<=50K
37,1st-4th,Divorced,Other-service,Unmarried,Female,0,0,35,<=50K
45,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,2179,45,<=50K
21,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,60,<=50K
58,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,55,>50K
32,HS-grad,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
